BOGOTA.CL,0.014112120289327956
BVC.CL,0.42741367020364796
CELSIA.CL,0.14446935638066183
CEMARGOS.CL,0.9308241983246714
CIBEST.CL,0.15402633604416627
CNEC.CL,-0.03454704197569647
CORFICOLCF.CL,-0.4407210306164857
ECOPETROL.CL,0.18515930411243087
ENKA.CL,-0.4704175270998917
ETB.CL,-0.7694180951066477
EXITO.CL,0.3588716448806173
GEB.CL,-0.36070432085478454
GRUBOLIVAR.CL,0.002977865733295504
GRUPOARGOS.CL,0.17786286775675664
GRUPOAVAL.CL,1.4336231644139747
GRUPOSURA.CL,0.5238639473100191
HCOLSEL.CL,-0.12217756884364628
ICOLCAP.CL,0.2251099241270349
ISA.CL,1.0687884330005826
MINEROS.CL,2.1436042638651105
NUTRESA.CL,0.32559145869008677
PFAVAL.CL,1.1059730108183867
PFCIBEST.CL,1.4525920064474707
PFCORFICOL.CL,0.07910480766624595
PFDAVVNDA.CL,0.05992092084196132
PFGRUPOARG.CL,-0.3062459386051928
PFGRUPSURA.CL,0.5988401629680096
PROMIGAS.CL,1.4324046865074385
TERPEL.CL,0.1320393045787125
AGUAS-A.SN,0.3765153273780466
AMZN,0.6118401990284699
ANDINA-B.SN,0.49954463153504824
BAC,0.9167125365827413
BAP,0.6931764006235039
BRK-B,0.36816186668007234
BSANTANDER.SN,-0.11274230307361444
BVN,-0.26887372812582244
C,-0.07426597808824897
CBU7.L,0.22620950980031607
CCU,0.5801899609729837
CENCOSUD.SN,0.36158613849162147
CFMITNIPSA.SN,0.7133886169885026
CHILE.SN,0.08578580888839249
COLBUN.SN,0.1574397403844927
CONCHATORO.SN,-0.2546985320236109
COPEC.SN,-0.11205234683159349
CPAC,1.0242270158056055
CSPX.L,0.9248100214194854
ECL.SN,-0.013602695428393097
EIMI.L,0.028979484158772495
ENELCHILE.SN,0.4648415447425993
ENTEL.SN,0.42508815115662046
F,-0.43371631549663037
FALABELLA.SN,0.18687040958797896
GE,0.09383754114631238
GOAU,0.27469484556878543
GOOGL,-0.06206018371872002
IAM.SN,0.0763352548150169
IJPA.L,0.2005649255615336
ITAUCL.SN,-0.45320916279417134
JETS,-0.20040836145591212
JNJ,0.06743073277925982
JPM,0.6082226309391912
META,-0.15000671097224894
NKE,-0.4891142503567467
NVDA,1.3774455038537639
PARAUCO.SN,0.5575368625040507
PFE,0.12475270839315367
SCCO,0.1254397088873649
SGLD.L,-0.1074024124354116
SMU.SN,0.32599047233229683
SUAS.L,0.07140978225645456
URA,0.6514520771306285
VAPORES.SN,0.16168744947167935
VOLCABC1.LM,0.3935802457889501
VOO,0.5758467757690982
