Date,AAPL,AMZN,BAC,BRK-B,C,CBU7.L,CENCOSUD.SN,CHILE.SN,CSPX.L,EIMI.L,F,FALABELLA.SN,GE,GEHC,GOOGL,IDSE.CL,IJPA.CL,INRA.CL,ISAC.CL,IUFS.CL,IUHC.CL,IUIT.CL,JETS,JNJ,JPEA.CL,JPM,LQDA,META,NKE,NU,NVDA,PBR,PFE,RBOT,SDHA.CL,SDIA.CL,SGLD.L,SUAS.CL,UBER,VOO
2022-12-09,140.68060302734375,89.08999633789062,30.622976303100586,306.3900146484375,41.34036636352539,126.5,1222.0157470703125,74.73180389404297,410.510009765625,29.040000915527344,11.147392272949219,1570.0257568359375,50.21193313598633,59.816558837890625,92.49470520019531,490060.0,205920.0,138000.0,308630.0,47020.0,50360.0,79180.0,18.110000610351562,165.3300323486328,23790.0,124.69746398925781,5.650000095367432,115.45895385742188,106.20193481445312,3.930000066757202,16.988643646240234,7.17768669128418,45.86684799194336,74.69999694824219,27400.0,25780.0,174.25,57150.0,26.549999237060547,349.50494384765625
2022-12-12,142.98635864257812,90.55000305175781,30.9539852142334,311.45001220703125,42.17897415161133,126.26000213623047,1231.1802978515625,75.92428588867188,408.4200134277344,28.469999313354492,11.384210586547852,1589.8995361328125,51.29692840576172,59.816558837890625,92.97296142578125,490060.0,205920.0,138000.0,304520.0,46810.0,50360.0,81810.0,18.600000381469727,167.3056182861328,23850.0,126.6317138671875,6.320000171661377,114.27347564697266,108.77400207519531,4.019999980926514,17.522254943847656,6.92301607131958,46.25704574584961,73.80000305175781,27460.0,25780.0,172.27999877929688,57140.0,27.030000686645508,354.4934387207031
2022-12-13,143.9561767578125,92.48999786376953,30.9728946685791,312.3299865722656,42.934635162353516,127.2699966430664,1223.774658203125,75.49391174316406,419.45001220703125,29.1200008392334,11.477248191833496,1589.8995361328125,51.0934944152832,59.816558837890625,95.28458404541016,490060.0,205920.0,138000.0,304520.0,47750.0,50360.0,83120.0,18.06999969482422,168.59449768066406,23850.0,126.50904846191406,6.539999961853027,119.69277954101562,109.53105926513672,3.880000114440918,18.05886459350586,6.795681476593018,47.064064025878906,74.69999694824219,27460.0,25780.0,175.3300018310547,57140.0,26.979999542236328,357.1134338378906
2022-12-14,141.7196807861328,91.58000183105469,30.528398513793945,309.2900085449219,42.37248992919922,127.23999786376953,1221.9232177734375,75.49391174316406,418.4800109863281,28.989999771118164,11.40112590789795,1574.9942626953125,50.27278137207031,59.816558837890625,94.72660827636719,490060.0,205920.0,138000.0,304520.0,47750.0,50360.0,83120.0,18.059999465942383,169.1118927001953,23850.0,125.87687683105469,6.239999771118164,121.12730407714844,108.17223358154297,3.819999933242798,17.661155700683594,6.125495433807373,48.31450271606445,69.30000305175781,27460.0,25780.0,175.0749969482422,57140.0,27.469999313354492,354.9574890136719
2022-12-15,135.0795135498047,88.44999694824219,30.04607582092285,301.9100036621094,41.119197845458984,127.13999938964844,1215.443359375,75.3145980834961,403.19000244140625,28.329999923706055,11.020524978637695,1574.9942626953125,48.631378173828125,59.816558837890625,90.53181457519531,490060.0,205920.0,138000.0,301090.0,47750.0,50360.0,77700.0,17.600000381469727,166.97637939453125,23850.0,122.75379180908203,6.179999828338623,115.7080078125,105.31869506835938,3.740000009536743,16.939678192138672,6.293041706085205,47.54294967651367,66.0,27460.0,25780.0,171.75999450683594,57140.0,26.239999771118164,346.22760009765625
2022-12-16,133.11021423339844,87.86000061035156,29.979877471923828,300.0,40.87038040161133,127.16000366210938,1212.666259765625,75.7539291381836,397.6700134277344,28.40999984741211,10.250863075256348,1540.2152099609375,47.91556930541992,56.5665283203125,89.9339828491211,490060.0,205920.0,138000.0,301090.0,45160.0,50360.0,77700.0,17.450000762939453,165.26414489746094,23850.0,121.9895248413086,5.940000057220459,118.97551727294922,102.83397674560547,3.9000000953674316,16.558956146240234,6.279638290405273,45.58305740356445,56.400001525878906,27460.0,25780.0,172.8800048828125,57140.0,25.969999313354492,342.0995178222656
2022-12-19,130.9924774169922,84.91999816894531,30.32033920288086,300.0299987792969,40.483333587646484,126.68000030517578,1249.6942138671875,76.12153625488281,395.5199890136719,28.3799991607666,9.88718032836914,1540.3145751953125,48.1685676574707,56.32726287841797,88.12055969238281,490060.0,205920.0,138000.0,297950.0,45520.0,50360.0,75400.0,17.18000030517578,165.08541870117188,23690.0,122.7160415649414,5.860000133514404,114.04436492919922,100.01927185058594,3.9100000858306885,16.242183685302734,6.473991870880127,45.54758834838867,59.70000076293945,27330.0,25780.0,172.8000030517578,55760.0,24.950000762939453,339.1509094238281
2022-12-20,130.92323303222656,85.19000244140625,30.44328498840332,302.0,40.372745513916016,126.63999938964844,1260.8026123046875,76.83881378173828,394.3699951171875,28.420000076293945,9.7011079788208,1542.3018798828125,49.56932067871094,57.035091400146484,88.69845581054688,490060.0,205920.0,138000.0,298200.0,45520.0,50360.0,75400.0,17.25,165.26414489746094,23690.0,123.31046295166016,6.239999771118164,116.64442443847656,100.17455291748047,3.8299999237060547,16.07330894470215,6.695152759552002,45.51211166381836,56.099998474121094,27330.0,25780.0,175.32000732421875,55760.0,24.959999084472656,339.6676940917969
2022-12-21,134.0404510498047,86.7699966430664,30.90669822692871,307.82000732421875,41.29429626464844,126.5,1268.208251953125,78.00440216064453,401.75,28.530000686645508,9.963298797607422,1570.0257568359375,51.204566955566406,56.785850524902344,89.25643920898438,490060.0,205920.0,138000.0,298200.0,45520.0,50360.0,76700.0,17.479999542236328,167.15509033203125,23690.0,124.69746398925781,6.21999979019165,119.30426788330078,112.3748779296875,3.9100000858306885,16.489004135131836,6.902910232543945,45.813636779785156,56.70000076293945,27330.0,25780.0,175.49000549316406,55760.0,25.360000610351562,344.74810791015625
2022-12-22,130.85394287109375,83.79000091552734,30.632431030273438,302.69000244140625,40.538631439208984,126.5199966430664,1268.208251953125,77.10780334472656,393.94000244140625,28.34000015258789,9.56578254699707,1599.83642578125,50.45790481567383,57.42389678955078,87.44300842285156,490060.0,205920.0,138000.0,291040.0,45520.0,50360.0,74000.0,17.110000610351562,166.5436248779297,23690.0,123.28215789794922,6.239999771118164,116.67431640625,113.27752685546875,3.859999895095825,15.327850341796875,7.036947250366211,45.7958984375,55.5,27330.0,25780.0,173.52999877929688,53830.0,24.639999389648438,339.90081787109375
2022-12-23,130.48782348632812,85.25,30.708093643188477,306.489990234375,40.787437438964844,126.2300033569336,1247.8427734375,77.91474151611328,396.5199890136719,28.40999984741211,9.608071327209473,1634.615478515625,50.470252990722656,57.32420349121094,88.90770721435547,490060.0,205920.0,138000.0,291040.0,45520.0,50360.0,74000.0,17.229999542236328,166.96694946289062,23690.0,123.86713409423828,6.170000076293945,117.59081268310547,112.83106994628906,3.890000104904175,15.194947242736816,7.432356834411621,45.96439743041992,53.099998474121094,27330.0,25780.0,173.69000244140625,53830.0,24.639999389648438,341.80474853515625
2022-12-26,128.67686462402344,83.04000091552734,30.764835357666016,305.54998779296875,40.90724563598633,125.4800033569336,1272.8367919921875,76.21119689941406,393.7099914550781,28.459999084472656,9.472747802734375,1644.5523681640625,51.1181755065918,57.27436065673828,87.07434844970703,490060.0,205920.0,138000.0,293150.0,45350.0,50360.0,74430.0,17.010000228881836,166.91990661621094,23320.0,124.30120086669922,6.050000190734863,116.43521881103516,114.10252380371094,3.819999933242798,14.110737800598145,7.271512985229492,45.34361267089844,53.70000076293945,26930.0,25780.0,173.99000549316406,54330.0,24.399999618530273,340.4447937011719
2022-12-27,128.67686462402344,83.04000091552734,30.764835357666016,305.54998779296875,40.90724563598633,125.4800033569336,1263.5797119140625,77.33195495605469,393.7099914550781,28.459999084472656,9.472747802734375,1638.1927490234375,51.1181755065918,57.27436065673828,87.07434844970703,490060.0,205920.0,138000.0,293150.0,45350.0,50360.0,74790.0,17.010000228881836,166.91990661621094,23320.0,124.30120086669922,6.050000190734863,116.43521881103516,114.10252380371094,3.819999933242798,14.110737800598145,7.271512985229492,45.34361267089844,53.70000076293945,27170.0,25780.0,173.99000549316406,54330.0,24.399999618530273,340.4447937011719
2022-12-28,124.72836303710938,81.81999969482422,30.99181365966797,303.42999267578125,41.119197845458984,125.4800033569336,1263.5797119140625,78.00440216064453,393.7099914550781,28.459999084472656,9.261299133300781,1638.5902099609375,50.58131790161133,57.32420349121094,85.70929718017578,490060.0,205920.0,138000.0,293150.0,45350.0,50360.0,74790.0,16.600000381469727,166.19552612304688,23320.0,124.98052978515625,6.179999828338623,115.18002319335938,111.5984115600586,3.9100000858306885,14.025797843933105,7.271512985229492,45.05095672607422,55.5,27170.0,25780.0,173.99000549316406,54330.0,24.59000015258789,336.2677917480469
2022-12-29,128.26121520996094,84.18000030517578,31.34173583984375,309.05999755859375,41.61682891845703,125.55000305175781,1268.208251953125,78.461669921875,398.30999755859375,28.8700008392334,9.7603120803833,1644.4530029296875,51.67970657348633,57.822669982910156,88.13052368164062,490060.0,205920.0,138000.0,294300.0,46100.0,50360.0,74790.0,17.040000915527344,167.04220581054688,23320.0,125.69761657714844,6.480000019073486,119.8023681640625,113.89871978759766,4.059999942779541,14.592384338378906,7.157581806182861,45.52097702026367,60.0,27170.0,25780.0,175.1699981689453,54330.0,24.90999984741211,342.2322082519531
2022-12-30,128.577880859375,84.0,31.322818756103516,308.8999938964844,41.681339263916016,125.62000274658203,1291.3507080078125,78.90100860595703,396.0899963378906,28.639999389648438,9.836433410644531,1639.5838623046875,51.70439147949219,58.20151138305664,87.91132354736328,490060.0,205920.0,138000.0,296930.0,46420.0,50360.0,74990.0,17.079999923706055,166.18609619140625,23430.0,126.5279312133789,6.369999885559082,119.88204956054688,113.56871795654297,4.070000171661377,14.603377342224121,7.137475490570068,45.4411735534668,60.599998474121094,27180.0,25780.0,175.8249969482422,54880.0,24.729999542236328,341.2898864746094
2023-01-02,123.76846313476562,85.81999969482422,31.691652297973633,309.9100036621094,42.18818283081055,125.7699966430664,1232.4761962890625,76.65950012207031,394.2799987792969,28.719999313354492,9.878721237182617,1640.478271484375,52.43870162963867,55.82878875732422,88.79810333251953,490060.0,205920.0,138000.0,296930.0,46420.0,50360.0,74990.0,16.969999313354492,167.63490295410156,23430.0,127.49032592773438,6.090000152587891,124.26530456542969,115.2575454711914,3.559999942779541,14.304594039916992,6.366762161254883,45.458900451660156,60.900001525878906,27180.0,25780.0,176.72000122070312,54880.0,25.360000610351562,339.9785461425781
2023-01-03,123.76846313476562,85.81999969482422,31.691652297973633,309.9100036621094,42.18818283081055,125.7699966430664,1232.4761962890625,76.65950012207031,394.2799987792969,28.719999313354492,9.878721237182617,1640.478271484375,52.43870162963867,55.82878875732422,88.79810333251953,490060.0,205920.0,138000.0,296930.0,46420.0,50360.0,74990.0,16.969999313354492,167.63490295410156,23430.0,127.49032592773438,6.090000152587891,124.26530456542969,115.2575454711914,3.559999942779541,14.304594039916992,6.366762161254883,45.458900451660156,60.900001525878906,27180.0,25780.0,176.72000122070312,54880.0,25.360000610351562,339.9785461425781
2023-01-04,125.04503631591797,85.13999938964844,32.287471771240234,314.54998779296875,43.27560806274414,126.21499633789062,1219.423828125,75.35942840576172,399.82000732421875,29.270000457763672,10.157829284667969,1624.3804931640625,55.49085998535156,60.30506896972656,87.76185607910156,490060.0,205920.0,138000.0,296930.0,46420.0,50360.0,74990.0,17.860000610351562,169.45999145507812,23430.0,128.67919921875,6.059999942779541,126.88530731201172,117.64518737792969,3.5199999809265137,14.738279342651367,6.507500648498535,44.456783294677734,63.599998474121094,27180.0,25780.0,179.55999755859375,54880.0,25.90999984741211,342.4264831542969
2023-01-05,123.7189712524414,83.12000274658203,32.22127151489258,312.8999938964844,43.08208084106445,125.95999908447266,1215.443359375,75.04561614990234,393.8999938964844,29.299999237060547,10.360817909240723,1654.4892578125,56.35246658325195,58.819618225097656,85.8886489868164,515640.0,205920.0,138000.0,296930.0,46420.0,50360.0,74990.0,18.059999465942383,168.20875549316406,23430.0,128.65066528320312,6.159999847412109,126.45693969726562,117.07254028320312,3.4800000190734863,14.254633903503418,6.788980007171631,44.03997039794922,57.29999923706055,27180.0,25780.0,176.8800048828125,54880.0,25.549999237060547,338.68658447265625
2023-01-06,128.27110290527344,86.08000183105469,32.54281997680664,318.69000244140625,43.59815216064453,127.0199966430664,1200.1693115234375,74.85733032226562,400.739990234375,29.780000686645508,10.639924049377441,1699.1058349609375,56.86627960205078,58.769771575927734,87.02452087402344,515640.0,205920.0,138000.0,304060.0,48900.0,50360.0,75010.0,18.43000030517578,169.5728759765625,24670.0,131.11245727539062,5.71999979019165,129.5252227783203,120.8675308227539,3.559999942779541,14.848199844360352,6.889506816864014,45.15737533569336,59.400001525878906,27180.0,25780.0,179.83999633789062,54880.0,26.399999618530273,346.3897399902344
2023-01-09,128.79559326171875,87.36000061035156,32.05103302001953,315.5299987792969,43.81010055541992,127.5,1203.4091796875,74.86629486083984,408.19000244140625,30.399999618530273,10.732959747314453,1738.95263671875,57.44331741333008,57.92237091064453,87.70206451416016,523940.0,208570.0,139770.0,309510.0,48730.0,50030.0,77290.0,18.729999542236328,165.17950439453125,24180.0,130.57066345214844,5.789999961853027,128.97731018066406,121.17813873291016,3.6600000858306885,15.6166410446167,6.862699508666992,42.91370391845703,62.099998474121094,28080.0,26380.0,181.24000549316406,56580.0,27.399999618530273,346.13714599609375
2023-01-10,129.3695526123047,89.87000274658203,32.268558502197266,316.3500061035156,44.40910720825195,126.9000015258789,1203.4091796875,74.85733032226562,402.8999938964844,30.239999771118164,10.85982608795166,1787.643310546875,59.49853515625,59.816558837890625,88.10062408447266,523940.0,208570.0,139770.0,309510.0,48730.0,50030.0,77290.0,19.18000030517578,164.7843780517578,24180.0,131.73980712890625,6.03000020980835,132.4839324951172,122.1390151977539,3.6600000858306885,15.897438049316406,7.003438472747803,42.230838775634766,66.30000305175781,28080.0,26380.0,181.1199951171875,56580.0,28.040000915527344,348.60455322265625
