Date,BCOLOMBIA.CL,BHI.CL,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CNEC.CL,CONCONCRET.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFBCOLOM.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL
2023-11-10,27046.6796875,204.99424743652344,22827.41015625,8694.4541015625,2213.749755859375,4657.36669921875,19499.7578125,239.0,12044.240234375,2131.551025390625,16.843061447143555,78.5,3437.884521484375,1386.177734375,44974.01171875,8777.744140625,411.33258056640625,31269.173828125,10879.0986328125,10884.6044921875,13631.396484375,1759.97021484375,43559.0859375,414.040283203125,23824.86328125,10552.1435546875,15860.0,6346.9677734375,11113.83984375,3677.784912109375,5924.32958984375
2023-11-13,27046.6796875,204.99424743652344,22827.41015625,8694.4541015625,2213.749755859375,4657.36669921875,19499.7578125,239.0,12044.240234375,2131.551025390625,16.843061447143555,78.5,3437.884521484375,1386.177734375,44974.01171875,8777.744140625,411.33258056640625,31269.173828125,10879.0986328125,10943.974609375,13631.396484375,1759.97021484375,43559.0859375,414.040283203125,23824.86328125,10552.1435546875,15860.0,6346.9677734375,11113.83984375,3677.784912109375,5924.32958984375
2023-11-14,26870.478515625,203.99427795410156,22827.41015625,8575.4775390625,2213.749755859375,4574.19921875,19639.755859375,236.0,12275.1201171875,2149.69189453125,16.843061447143555,78.5,3437.884521484375,1386.177734375,45428.296875,8901.77734375,411.33258056640625,31079.43359375,10879.0986328125,10943.974609375,13905.119140625,1734.9705810546875,43288.53125,416.8192138671875,23964.59765625,10552.1435546875,15760.0,6412.4013671875,11205.689453125,3677.784912109375,6086.64013671875
2023-11-15,27046.6796875,203.99427795410156,22477.349609375,8575.4775390625,2150.499755859375,4546.47705078125,20599.744140625,237.0,12063.48046875,2172.367919921875,16.843061447143555,78.5,3437.884521484375,1386.177734375,45428.296875,8825.4501953125,411.33258056640625,30927.640625,11028.8115234375,10983.5556640625,13777.3818359375,1724.970703125,43288.53125,426.08184814453125,24209.134765625,10552.1435546875,15540.0,6421.748046875,11113.83984375,3646.38916015625,6158.77783203125
2023-11-16,26588.55859375,203.99427795410156,22385.228515625,8877.4951171875,2209.232177734375,4592.681640625,20599.744140625,233.0,12082.7197265625,2172.367919921875,16.843061447143555,78.5,3437.884521484375,1366.146240234375,44701.4375,8911.3193359375,411.33258056640625,30453.291015625,11028.8115234375,10936.05859375,13832.126953125,1724.970703125,43901.78515625,412.18780517578125,24226.603515625,10552.1435546875,15540.0,6375.01025390625,11279.169921875,3646.38916015625,6266.98486328125
2023-11-17,26606.1796875,204.99424743652344,22072.01953125,9152.0576171875,2227.30322265625,4606.54296875,21099.736328125,239.0,12217.400390625,2249.466796875,16.843061447143555,78.5,3437.884521484375,1426.24072265625,44701.4375,8825.4501953125,429.8611145019531,30832.7734375,11048.7724609375,11102.2958984375,14470.8134765625,1699.9710693359375,43270.49609375,416.8192138671875,24261.53515625,10552.1435546875,15800.0,6496.52880859375,11389.390625,3646.38916015625,6194.84716796875
2023-11-20,26429.978515625,204.99424743652344,22108.865234375,9371.70703125,2222.78564453125,4851.42431640625,22199.72265625,239.0,11928.7998046875,2267.607421875,16.843061447143555,78.5,3437.884521484375,1442.265869140625,44519.72265625,8930.400390625,415.0383605957031,29182.03125,11198.4853515625,11141.876953125,14470.8134765625,1689.9713134765625,43270.49609375,409.4090270996094,24034.46484375,10552.1435546875,15520.0,6496.52880859375,11150.580078125,3677.784912109375,6194.84716796875
2023-11-21,26429.978515625,203.99427795410156,22108.865234375,9371.70703125,2213.749755859375,4888.3876953125,21959.7265625,239.0,11948.0400390625,2308.424560546875,16.843061447143555,78.5,3437.884521484375,1466.3037109375,43102.359375,8987.646484375,415.0383605957031,28461.021484375,11198.4853515625,11122.0859375,14233.5869140625,1689.9713134765625,43288.53125,405.7039794921875,24104.33203125,10552.1435546875,15760.0,6543.26611328125,11021.9892578125,3677.784912109375,6257.9677734375
2023-11-22,26606.1796875,204.99424743652344,22108.865234375,9701.1806640625,2213.749755859375,4842.18310546875,21959.7265625,239.0,11640.2001953125,2281.213134765625,16.843061447143555,78.5,3437.884521484375,1466.3037109375,44156.30078125,8834.990234375,415.0383605957031,28935.37109375,11198.4853515625,11153.75,14142.3466796875,1689.9713134765625,43703.37890625,407.5565185546875,24733.14453125,10552.1435546875,15620.0,6636.74169921875,11021.9892578125,3677.784912109375,6312.0712890625
2023-11-23,26077.580078125,207.99415588378906,22108.865234375,9518.1396484375,2227.30322265625,4934.59130859375,21139.736328125,239.0,11640.2001953125,2267.607421875,16.65797233581543,78.5,3437.884521484375,1482.328857421875,44138.12109375,9044.8935546875,415.0383605957031,29865.09375,11163.552734375,11201.2470703125,13905.119140625,1689.9713134765625,44010.0078125,414.96661376953125,24418.73828125,10552.1435546875,15620.0,6580.65625,11021.9892578125,3677.784912109375,6312.0712890625
2023-11-24,26112.818359375,204.99581909179688,22403.65625,9518.1396484375,2258.92822265625,4953.0732421875,20699.7421875,239.0,11582.48046875,2335.6357421875,16.65797233581543,78.5,3437.884521484375,1482.328857421875,44138.12109375,9006.7294921875,415.0383605957031,29884.0703125,11163.552734375,11201.2470703125,13905.119140625,1679.971435546875,44010.0078125,404.7777099609375,24610.876953125,10705.62890625,15600.0,6552.61328125,11205.689453125,3704.6953125,6312.0712890625
2023-11-27,26606.1796875,202.995849609375,22348.712890625,9829.3095703125,2254.410400390625,5052.9990234375,20239.748046875,233.0,11544.0,2285.748291015625,16.65797233581543,78.5,3437.884521484375,1454.2847900390625,43683.84765625,8968.564453125,418.4005126953125,29371.7734375,11163.552734375,11131.4873046875,13795.630859375,1679.971435546875,43703.37890625,406.2720642089844,24436.205078125,10744.0,15600.0,6552.61328125,11113.83984375,3682.27001953125,6312.0712890625
2023-11-28,26606.1796875,202.995849609375,22348.712890625,9829.3095703125,2209.232177734375,5249.46337890625,19899.751953125,233.0,11920.0,2303.88916015625,16.65797233581543,78.5,3437.884521484375,1446.2720947265625,43792.87109375,8978.1044921875,418.4005126953125,28461.021484375,11208.4658203125,11231.921875,13868.6240234375,1679.971435546875,44190.37890625,406.2720642089844,24279.00390625,10960.0,15340.0,6412.4013671875,11150.580078125,3682.27001953125,6438.3125
2023-11-29,26623.80078125,202.995849609375,22814.3125,9829.3095703125,2222.78564453125,5316.033203125,20139.75,230.0,11800.0,2299.35400390625,16.65797233581543,78.5,3437.884521484375,1494.34765625,44338.015625,9808.1748046875,418.4005126953125,28461.021484375,11258.3701171875,11207.1845703125,13832.126953125,1674.9715576171875,44190.37890625,410.94183349609375,24366.3359375,10420.0,16000.0,6730.21630859375,11297.5400390625,3695.725341796875,6438.3125
2023-11-30,27945.298828125,202.995849609375,22795.689453125,10158.783203125,2168.5712890625,5268.4833984375,20179.748046875,226.0,11940.0,2285.748291015625,16.65797233581543,78.5,3437.884521484375,1522.391845703125,44519.72265625,9922.66796875,427.73974609375,28461.021484375,11258.3701171875,11298.21875,13832.126953125,1674.9715576171875,45074.1875,418.4134826660156,24279.00390625,10700.0,15400.0,6917.1669921875,11352.650390625,3695.725341796875,6438.3125
2023-12-01,27663.37890625,202.995849609375,22777.068359375,10286.912109375,2204.714111328125,5182.89453125,20179.748046875,226.0,11940.0,2308.424560546875,16.65797233581543,78.5,3437.884521484375,1538.4169921875,45428.296875,9903.583984375,427.73974609375,29390.744140625,11258.3701171875,11298.21875,13886.8720703125,1699.9710693359375,45074.1875,418.4134826660156,24523.5390625,10780.0,15560.0,6851.73388671875,11371.0205078125,3740.576416015625,6438.3125
