Date,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CIBEST.CL,CNEC.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFCIBEST.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL,AGUAS-A.SN,AMZN,ANDINA-B.SN,BAC,BAP,BRK-B,BSANTANDER.SN,BVN,C,CBU7.L,CCU,CENCOSUD.SN,CFMITNIPSA.SN,CHILE.SN,COLBUN.SN,CONCHATORO.SN,COPEC.SN,CPAC,CSPX.L,ECL.SN,EIMI.L,ENELCHILE.SN,ENTEL.SN,F,FALABELLA.SN,GE,GOAU,GOOGL,IAM.SN,IJPA.L,ITAUCL.SN,JETS,JNJ,JPM,META,NKE,NVDA,PARAUCO.SN,PFE,SCCO,SGLD.L,SMU.SN,SUAS.L,URA,VAPORES.SN,VOLCABC1.LM,VOO
2016-01-17,30360.486328125,4562.46435546875,1191.09716796875,6132.841796875,11364.0400390625,25647.28125,20818.140625,403.1418151855469,9.23781681060791,523.7734375,2865.42724609375,845.9755249023438,42062.72265625,11959.9130859375,584.653076171875,25438.822265625,8358.1591796875,7780.68115234375,4447.5341796875,1332.683837890625,16620.302734375,605.4452514648438,11942.455078125,15436.7607421875,17098.755859375,9951.576171875,21468.783203125,2405.5908203125,4240.22705078125,191.86489868164062,28.509000778198242,1094.60791015625,11.614181518554688,67.53150939941406,126.13999938964844,17.846782684326172,3.536332368850708,31.724218368530273,122.58000183105469,12.985699653625488,822.294677734375,2338.498779296875,39.20787048339844,151.5343780517578,813.5615234375,5279.72021484375,3.336329221725464,174.75999450683594,922.2003173828125,17.709999084472656,55.7230224609375,2948.413330078125,6.916126251220703,3889.2548828125,120.65129089355469,10.974432945251465,35.25809860229492,463.6109924316406,30.729999542236328,25166.03125,20.797338485717773,73.53543853759766,43.61725616455078,94.31120300292969,50.66285705566406,0.6612828969955444,872.0145874023438,18.992433547973633,15.219361305236816,106.76000213623047,67.88672637939453,5.090000152587891,8.542224884033203,11.500617027282715,0.15807890892028809,145.30563354492188
2016-01-24,29627.650390625,4401.435546875,1198.9462890625,6024.2392578125,12514.107421875,27947.041015625,20224.935546875,388.0291748046875,9.32750415802002,512.177001953125,3008.9228515625,833.8209228515625,42062.72265625,11516.40234375,570.18115234375,26190.248046875,8180.4833984375,8086.67236328125,4441.357421875,1276.570556640625,16516.70703125,591.0302734375,11985.263671875,15436.7607421875,17325.328125,9872.06640625,22219.44140625,2268.05712890625,4240.22705078125,189.7705078125,29.819000244140625,1076.08837890625,10.891307830810547,70.2941665649414,127.04000091552734,18.34015655517578,3.4328761100769043,30.670969009399414,122.38999938964844,13.359774589538574,842.0856323242188,2369.975341796875,39.662315368652344,157.13279724121094,832.2468872070312,5410.4267578125,3.300344467163086,176.60499572753906,919.7764892578125,18.15999984741211,55.7230224609375,3079.505859375,7.014349460601807,3954.59130859375,119.59258270263672,10.974432945251465,36.99348831176758,475.2112731933594,30.7450008392334,25166.03125,21.36530876159668,73.34590911865234,43.548439025878906,97.2606201171875,53.58502960205078,0.6939689517021179,878.3583984375,18.930782318115234,15.82921314239502,107.88500213623047,67.88672637939453,5.090000152587891,8.815231323242188,11.415112495422363,0.17031118273735046,147.4242401123047
2016-01-31,29837.03515625,4562.46435546875,1212.6827392578125,6177.5615234375,12867.1015625,29946.82421875,20504.748046875,416.6206970214844,9.32750415802002,523.7734375,3049.281982421875,867.8544311523438,42062.72265625,12122.5341796875,616.4901733398438,27395.658203125,8759.787109375,8248.62890625,4472.24267578125,1350.21875,17301.099609375,614.0947265625,12434.7119140625,14961.7822265625,17612.32421875,10269.6015625,23748.046875,2316.315185546875,4240.22705078125,194.62831115722656,29.350000381469727,1196.5543212890625,11.357160568237305,78.21955871582031,129.77000427246094,18.845714569091797,3.7620558738708496,31.8063907623291,123.23999786376953,14.421875953674316,872.3152465820312,2485.80712890625,41.735755920410156,170.36880493164062,845.1025390625,6053.04296875,3.295203447341919,178.2100067138672,934.471923828125,18.700000762939453,55.7230224609375,3269.69677734375,6.898791313171387,4066.484375,123.23453521728516,10.974432945251465,37.78202819824219,476.1487731933594,31.334999084472656,25166.03125,21.128652572631836,79.17567443847656,45.49835968017578,111.43161010742188,54.579620361328125,0.7144585847854614,903.5704956054688,18.795162200927734,17.370576858520508,109.4800033569336,67.88672637939453,5.090000152587891,9.167265892028809,11.543371200561523,0.21924036741256714,150.03228759765625
2016-02-07,29742.611328125,4562.46435546875,1242.116455078125,6215.89111328125,13379.5087890625,30546.765625,20650.25,428.874267578125,9.23781681060791,526.6725463867188,3049.281982421875,858.1304931640625,42062.72265625,12566.041015625,607.8186645507812,27880.953125,8897.384765625,8326.95703125,4694.61962890625,1399.3175048828125,17537.900390625,614.104736328125,13087.478515625,14724.291015625,17733.16015625,10680.3857421875,23870.884765625,2316.315185546875,4033.50927734375,195.79244995117188,25.10650062561035,1211.4962158203125,10.401359558105469,76.62213897705078,126.55999755859375,18.30360984802246,4.570898532867432,29.811344146728516,123.62000274658203,13.166055679321289,877.2028198242188,2454.223876953125,40.87798309326172,162.63681030273438,861.6953125,5715.1162109375,3.3157660961151123,175.49000549316406,956.3549194335938,18.639999389648438,55.7230224609375,3126.6611328125,6.838801860809326,3951.562744140625,120.86304473876953,10.974432945251465,34.92412567138672,478.57855224609375,30.174999237060547,25166.03125,20.238828659057617,76.21910095214844,44.16017532348633,103.34807586669922,50.3195686340332,0.6446958184242249,878.3583984375,17.89516830444336,17.759275436401367,113.375,67.88672637939453,5.090000152587891,9.174450874328613,11.611777305603027,0.27287426590919495,145.44065856933594
2016-02-14,29542.919921875,4696.654296875,1348.078857421875,6375.6005859375,13379.5087890625,29746.849609375,20773.373046875,422.7474365234375,8.96875286102295,517.0088500976562,3035.82861328125,867.8544311523438,42062.72265625,12935.6259765625,613.6354370117188,27927.916015625,8894.8974609375,8474.6552734375,4744.037109375,1501.708984375,18070.697265625,611.2083740234375,12905.556640625,14724.291015625,17899.31640625,11170.67578125,23939.126953125,2282.53515625,4083.927490234375,195.35728454589844,25.354000091552734,1162.9525146484375,9.598163604736328,85.46582794189453,128.07000732421875,18.461978912353516,5.163421154022217,28.07622528076172,124.1500015258789,13.045817375183105,873.8839721679688,2461.595458984375,40.616668701171875,165.67672729492188,862.5174560546875,5725.05908203125,3.3466107845306396,172.9949951171875,995.016845703125,18.06999969482422,55.7230224609375,3097.540283203125,6.898528575897217,3937.54296875,119.67729949951172,10.974432945251465,35.0794563293457,489.4415283203125,28.299999237060547,25166.03125,20.541749954223633,77.1894760131836,43.96135330200195,101.30237579345703,49.65944290161133,0.6276209354400635,908.4500732421875,18.280548095703125,17.672151565551758,121.0999984741211,67.88672637939453,5.090000152587891,8.642806053161621,11.286852836608887,0.27287426590919495,144.45309448242188
2016-02-21,29805.654296875,4616.14111328125,1359.8525390625,6643.91259765625,13379.5087890625,33996.39453125,21286.291015625,473.803955078125,9.32750415802002,518.9415893554688,3085.15380859375,862.992431640625,42108.2890625,13216.5146484375,633.99267578125,28961.11328125,9232.3515625,8590.9482421875,4842.8701171875,1621.5643310546875,18102.3125,645.9689331054688,13280.09765625,15035.951171875,18745.1875,11250.1845703125,24839.91015625,2243.928955078125,4083.927490234375,197.74537658691406,26.7450008392334,1255.4365234375,9.742741584777832,87.16355895996094,131.0500030517578,18.723894119262695,4.871862411499023,29.160673141479492,124.0,13.246212005615234,914.6730346679688,2519.9248046875,41.07680130004883,172.74789428710938,865.8060302734375,5926.43017578125,3.3517515659332275,178.77000427246094,994.3500366210938,18.75,55.7230224609375,2963.83056640625,7.2270307540893555,4002.8798828125,122.89572143554688,10.974432945251465,35.834739685058594,490.07476806640625,29.8799991607666,25166.03125,21.999549865722656,78.96340942382812,44.213706970214844,103.8446044921875,52.203147888183594,0.7425100803375244,917.7433471679688,18.361492156982422,15.935379028320312,120.66000366210938,67.88672637939453,5.090000152587891,9.052315711975098,11.5775728225708,0.2822837829589844,148.6143341064453
2016-02-28,30057.89453125,4991.873046875,1432.4560546875,6592.80517578125,13527.5380859375,37895.98828125,21353.546875,469.71942138671875,9.32750415802002,558.5628051757812,3161.38623046875,867.8544311523438,41738.93359375,13246.0830078125,631.0844116210938,29352.498046875,9410.615234375,8741.0625,4923.173828125,1663.8656005859375,18161.619140625,648.8656616210938,13055.376953125,15035.951171875,18850.923828125,11316.4384765625,25249.365234375,2280.1923828125,4446.943359375,197.38633728027344,27.761499404907227,1235.17041015625,10.200560569763184,91.50824737548828,131.9199981689453,18.242704391479492,4.871862411499023,29.5421142578125,123.8949966430664,13.045817375183105,910.6908569335938,2490.9658203125,40.32126998901367,169.75514221191406,868.2722778320312,5812.68310546875,3.29006290435791,182.22500610351562,994.826416015625,18.690000534057617,55.7230224609375,2768.07275390625,7.4480204582214355,3887.61181640625,124.50504302978516,10.974432945251465,35.971214294433594,488.6708984375,30.790000915527344,25166.03125,22.804182052612305,80.772705078125,43.999595642089844,107.1713638305664,55.09892272949219,0.7727569341659546,931.9306030273438,18.822242736816406,16.525827407836914,119.45999908447266,67.88672637939453,5.090000152587891,8.980473518371582,11.543371200561523,0.3575594127178192,151.070556640625
2016-03-06,31124.47265625,4777.1689453125,1412.833984375,6886.67138671875,13994.3955078125,43145.43359375,21297.5,539.1561279296875,10.13469123840332,532.4707641601562,3376.630615234375,923.7666625976562,41886.67578125,13600.890625,674.778564453125,29822.130859375,9903.9501953125,9055.09375,5009.654296875,1625.0892333984375,18947.380859375,680.811279296875,13750.9462890625,15035.951171875,19409.80859375,11607.9619140625,25590.572265625,2280.1923828125,4436.85986328125,198.0772247314453,28.756999969482422,1243.3602294921875,10.875243186950684,100.0972671508789,137.97000122070312,19.26599884033203,5.18223237991333,32.03261184692383,123.1500015258789,13.940919876098633,957.0307006835938,2575.654541015625,41.26994323730469,172.70065307617188,848.3912353515625,5974.96875,3.444284200668335,186.8000030517578,987.4939575195312,20.229999542236328,55.7230224609375,2854.817138671875,8.116969108581543,3981.67822265625,130.02667236328125,10.974432945251465,36.23720169067383,502.25811767578125,31.850000381469727,25166.03125,23.400554656982422,81.32247161865234,45.9189338684082,107.63811492919922,53.91949462890625,0.7939783930778503,1023.9428100585938,18.49847412109375,18.07575035095215,124.79000091552734,67.88672637939453,5.090000152587891,9.598329544067383,11.551922798156738,0.3773192763328552,155.1221160888672
2016-03-13,31061.1484375,4777.1689453125,1371.6260986328125,6848.34033203125,14461.255859375,39645.8046875,21241.458984375,551.40966796875,10.13469123840332,553.73095703125,3381.1142578125,889.7330932617188,41738.93359375,13039.1123046875,683.5418701171875,30056.9453125,9762.9970703125,9095.53125,5077.6025390625,1734.861083984375,18977.017578125,683.7207641601562,14125.4833984375,15131.119140625,19772.322265625,11183.9267578125,25699.759765625,2280.1923828125,4487.2783203125,201.3520050048828,28.480499267578125,1267.2137451171875,11.11818790435791,99.88890075683594,140.64999389648438,19.479185104370117,5.332714080810547,32.15228271484375,122.58499908447266,14.248199462890625,987.0189819335938,2572.37890625,41.83232879638672,173.61642456054688,843.9813232421875,6030.72119140625,3.984060525894165,188.22000122070312,1009.3958740234375,20.450000762939453,55.7230224609375,2769.451904296875,7.937788486480713,3938.582275390625,129.51434326171875,10.974432945251465,36.96421432495117,508.98309326171875,31.790000915527344,25166.03125,23.419485092163086,82.24642944335938,45.37601089477539,108.65103912353516,53.0172233581543,0.7887921929359436,998.1925659179688,18.9903564453125,18.015356063842773,123.45500183105469,67.88672637939453,5.090000152587891,9.706093788146973,11.543371200561523,0.4422445595264435,156.97901916503906
2016-03-20,31947.40234375,4750.3310546875,1389.2864990234375,7206.08984375,13948.8447265625,39295.8359375,21541.70703125,541.198486328125,9.775940895080566,589.0,3609.81103515625,875.1473999023438,41784.79296875,14547.037109375,668.9361572265625,30870.994140625,9855.8564453125,9065.15234375,5201.14453125,1649.888671875,18042.53125,669.1739501953125,14018.478515625,15157.501953125,19560.857421875,11660.9658203125,25931.78515625,2280.1923828125,4285.603515625,209.6587371826172,27.604000091552734,1318.62646484375,11.11818790435791,103.46958923339844,142.16000366210938,20.386751174926758,5.718325614929199,32.563629150390625,123.41000366210938,14.635629653930664,1033.962646484375,2659.159912109375,43.3547477722168,177.8459014892578,845.1774291992188,6332.7802734375,3.9686386585235596,191.25999450683594,1057.7706298828125,20.989999771118164,55.7230224609375,2680.23291015625,8.146832466125488,3958.4853515625,131.99021911621094,10.974432945251465,37.48725891113281,511.2410583496094,31.7549991607666,25166.03125,24.063190460205078,82.0860595703125,46.24774932861328,110.67688751220703,55.58512496948242,0.827717661857605,1010.9037475585938,18.33658790588379,19.015092849731445,122.75,67.88672637939453,5.090000152587891,10.374238967895508,11.842642784118652,0.489291787147522,159.06382751464844
2016-03-27,31651.9921875,4830.8447265625,1432.4560546875,7461.62646484375,13812.2041015625,38495.91796875,22001.947265625,547.3252563476562,9.775940895080566,600.0,3295.91357421875,923.7666625976562,41784.79296875,14369.6357421875,663.0938720703125,31278.013671875,9855.8564453125,9092.0751953125,5374.103515625,1770.265380859375,18339.529296875,674.9924926757812,13622.5341796875,15157.501953125,19970.77734375,12217.5126953125,26818.91796875,2287.477294921875,4285.603515625,204.9749755859375,29.147499084472656,1251.5506591796875,11.029500007629395,95.6831283569336,140.11000061035156,19.607099533081055,6.085125923156738,31.366975784301758,123.2699966430664,14.502028465270996,1017.1884765625,2600.35107421875,40.67915725708008,172.20974731445312,844.5792846679688,6138.71728515625,3.942934989929199,189.24000549316406,1048.3433837890625,20.479999542236328,55.7230224609375,2830.21630859375,7.800413608551025,3987.216796875,132.80137634277344,10.974432945251465,37.45896530151367,505.5960998535156,31.309999465942383,25166.03125,23.485750198364258,82.70460510253906,45.483070373535156,112.26579284667969,54.402645111083984,0.8441203832626343,996.47021484375,18.72884750366211,18.7668399810791,119.68499755859375,67.88672637939453,5.090000152587891,9.964730262756348,11.791338920593262,0.508110761642456,157.2491455078125
2016-04-03,32126.7734375,4777.1689453125,1526.645263671875,7423.29638671875,14062.71484375,39845.77734375,21822.341796875,535.0717163085938,9.775940895080566,595.0,3515.641357421875,923.7666625976562,40675.46875,14827.92578125,671.8575439453125,31231.044921875,10125.32421875,9291.2548828125,5343.21875,1766.7259521484375,18933.517578125,680.811279296875,13847.2548828125,15348.1630859375,21107.572265625,12562.0400390625,26750.6796875,2321.47412109375,5006.59375,209.55538940429688,29.924999237060547,1294.654052734375,10.93274974822998,98.76992797851562,143.7899932861328,20.1004695892334,7.129096031188965,31.76337432861328,124.16000366210938,15.063141822814941,1025.21337890625,2650.873291015625,42.87055587768555,174.3528289794922,853.514404296875,6313.3828125,3.9892020225524902,192.64999389648438,1051.7713623046875,20.940000534057617,55.7230224609375,2828.027587890625,7.824303150177002,4036.542724609375,136.30172729492188,10.974432945251465,38.19491195678711,523.5128173828125,30.864999771118164,25166.03125,23.694005966186523,83.37653350830078,45.78128433227539,115.2549057006836,54.349708557128906,0.8850041627883911,1003.85107421875,18.703947067260742,18.491750717163086,118.80500030517578,67.88672637939453,5.090000152587891,10.539482116699219,11.705832481384277,0.508110761642456,161.0376739501953
