Date,BCOLOMBIA.CL,BHI.CL,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CNEC.CL,CONCONCRET.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,GXTESCOL.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,LTMCO.CL,MINEROS.CL,NUAMCO.CL,NUTRESA.CL,PEI.CL,PFAVAL.CL,PFBCOLOM.CL,PFCEMARGOS.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PORT.CL,PROMIGAS.CL,TERPEL.CL
2021-11-23,0.0003300824737488828,,-0.012500273789946004,0.0,-0.0002438437479839184,0.009023912034162418,-0.0029674019328839174,-0.01185768549064603,-0.01384091487710426,0.015267118915260003,0.03255821866234587,-0.019201555887649047,0.0,-0.001999078566706891,0.0,0.0008936290371222011,-0.01986759052928677,0.0018552281894210765,,-0.0090820912955496,-0.0017916221701299584,-0.0018571934982540839,,0.025490414267278272,,0.008215211831367863,,-0.0009698178498521726,0.0016555262105490964,,-0.008154511569425704,0.022772348162380274,0.005421597055169647,-0.0027172433824436126,,0.0,-0.021714399169184717
2021-11-24,0.0066006858382776645,,-0.0014062561955259234,0.0010917661682576796,0.002683547114380236,-0.004878188627935209,0.0019841815795493822,0.0,0.0,0.009022692114953879,0.0,0.009788736922919483,-0.0008695034658741108,0.023637747267699405,0.0,0.04464275809881535,0.0,0.023148267966746294,,0.013445286652189248,0.011069463251655032,-0.009302263142143885,,0.016115819413453192,,0.0348150159693974,,0.009708643863354904,0.011570428020597046,,0.00043271338575379126,-0.015811638016444696,0.01977245003013617,0.013623834375697585,,0.02637054353568069,-0.0070093542489327865
2021-11-25,0.0016393937199816744,,0.01792932406700043,0.04198469209393196,0.026763954645305787,0.0032681023008724885,0.014851467532648321,0.04000005443312782,-0.00701754561346335,-0.005216138310461638,0.0,-0.019897928043287605,0.0,0.013307235201622136,0.0,0.03418819117766492,0.004362801773508007,0.022624252418391277,,0.009880552335737924,0.006361855063378163,0.0,,0.021236442036459025,,0.010737167692567384,,0.010140233235176321,0.0022874037935864955,,0.0,0.009836108500693719,0.013513485807421732,0.02419361201693837,,0.0,0.0
2021-11-26,-0.016366502674338035,,-0.013612907314130673,-0.005756124734379697,-0.016587696731684476,-0.019543919156250755,-0.035122077863870005,-0.07692311526706475,0.0,-0.05018728097272096,0.0,0.0020822169899819,-0.006962502680276317,0.011973785294327355,0.0,-0.016529091513724392,-0.016409289096201984,0.048672705321594956,,-0.015188534319008351,-0.007828562443842446,-0.05633797696482923,,-0.026322641084639997,,0.00035380647436134005,,-0.0019122311932106006,-0.012063830620363092,,-0.024654100574820204,-0.016233790415859706,-0.0005796695451107947,0.018372600796911165,,-0.002704540242158826,-0.011764693766466272
2021-11-29,0.011647079162028229,,0.0,0.0,-0.0012048314693461348,-0.001661142252080472,0.040445062534187004,0.04166665541643377,0.01024742790784372,0.023264982221062436,0.0,0.01298701298701288,0.003505730229504067,0.030534267413486083,0.0,0.042016812255496916,0.0,0.029535886750138518,,0.017625966174591,0.009446169056917642,0.04477598871975852,,0.021897681093124843,,0.040708264739190314,,0.01053646308533085,0.014851458957061192,,0.023503452144378212,0.0,0.02494192264858963,0.027835138436869578,,0.002033884692537624,0.023809579159714156
2021-11-30,0.06480271945411675,,-0.007182097560070155,0.010526271869102377,-0.02267791302591038,0.0,-0.04567541390781271,-0.1000000064801343,0.006645756206287823,0.001926793102511537,0.0,-0.0010256253756009137,-0.002620112265354746,-0.02444442254947532,0.051428776170772794,0.016129196773456478,0.09911718375739498,0.030737547933867626,,0.016612372222265526,0.012334368679050911,0.061904849700787246,,-0.023809573023930275,,-0.011904893184240817,,-0.004739285663474813,0.05365838443348503,,0.019064136894835215,0.023102317171791897,-0.00226383774567418,-0.0010029666419906214,,-0.012178538412371487,-0.02674420370910624
2021-12-01,0.06580166708223256,,-0.007092198581560294,0.04166668817173225,0.06887186866576922,0.04658906031678445,-0.004073431564153851,0.0,-0.007991686415444788,0.0,0.0,-0.014373732073371004,0.007005108776585223,0.006833606182674812,0.0012226971112609952,0.19841260253022774,-0.05803601008003956,0.0,,0.03310735832466749,0.04090262722984539,-0.005381066260941814,,-0.0054201318464457415,,-0.012048015055687311,,0.0,0.0524692385572767,,-0.00042517033308542285,0.04516137210310989,0.11060724343643002,0.20481914692388892,,0.039726045294220524,0.009557902558242848
2021-12-02,0.04000003048149714,,0.014000132185471692,0.008000028737648712,0.00739018693076976,-0.01987281502497784,0.006134978637220678,-0.023999897469874742,0.0017512721234385076,0.022692233619522773,0.0,0.0,-0.008695596036170095,0.018099632657932574,0.012349375479176805,0.041059595580136055,-0.010426541465030859,0.0,,0.011544181250360275,0.012445817181281571,-0.0013527033913752762,,-0.005176963410975843,,-0.004181262178725942,,0.02380948715619824,0.02639283756728239,,-0.0004253511797882581,0.01419739905998818,0.05005063260956377,-0.009166636602096156,,0.0,0.005917153633466565
2021-12-03,-0.024525954114796855,,0.0005631266489265485,0.0,0.0004586105587338629,0.033251921595512046,-0.01371947334207746,0.0018213572338918738,0.009090877394315466,0.0007522089325180392,-0.05405406986340244,-0.009895801544189453,0.0,-0.011111153462693757,0.0,-0.019083913482822235,0.02873558835382828,0.0,,0.006373270871166126,0.013086916886364763,-0.006771936809099155,,0.0008217746198841969,,-0.002799159474745516,,0.0018605024158464545,-0.012857045042432125,,0.01957448029854647,0.0042605134865409955,-0.0009723436302421229,-0.019344044070370825,,-0.025032823495157897,0.03294126929692043
2021-12-06,-0.014000327351592623,,-0.0073216014398233,-0.011904835051239848,-0.011228330476260928,0.0,0.019062239540837522,0.17272732293492665,-0.002425478224292954,0.010146590516235898,0.0,0.004734318083053024,-0.0008772014273069617,-0.0014981525088708647,0.0,-0.01426720571483775,-0.021415240665766944,0.0,,0.0,-0.006101099481524375,0.01363632388079794,,-0.0010947329931996208,,0.010877170066347475,,0.018569901996154492,-0.015918913987864047,,-0.020868024298413834,-0.00303029483824524,-0.02629031224366485,-0.0025729476439609877,,0.006756484050647993,0.001138889534387344
