Date,BCOLOMBIA.CL,BHI.CL,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CNEC.CL,CONCONCRET.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFBCOLOM.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL
2022-12-12,0.00050032380582965,-0.038075442254584035,-0.0147057980457872,-0.044663295375098944,-0.002847015944815845,-0.006219626624400232,0.016093619476669874,-0.008163293180318942,-0.01006288575754044,0.008656217002398714,-0.09203073927037286,0.0051157381858433215,0.00293577965040126,-0.00439541955985312,-0.002847244030941387,0.010309113164156614,0.03454307939080681,-0.00024403018337959548,0.0,0.004234507657408404,0.0034817875001302845,0.012955530936614945,-0.004467948153979995,-0.003636254562709107,-0.01971833145382018,-0.023123033712843077,-0.0037173770525842365,0.002578324588990988,-0.019455147845603538,0.014343812810181378,0.017249082030368346
2022-12-13,0.009999997542333938,0.01835207868104094,0.008955349751223585,0.013888829521819579,0.002141384654423595,-0.0005442397065205107,0.0,0.06995886336055324,0.0038119153390252514,0.011743343231782832,-0.008446579123307818,-0.06549852794379574,-0.030999407552100955,0.0099337337305212,0.0013049284140465023,0.009183805085556829,-0.020715585560193817,-0.004635110732891912,0.0,-0.001540625644828153,-0.03604092441879492,0.014632656057728788,-0.027570129371561003,0.0,0.012452029051885916,0.03612634198199438,0.0,-0.036355129593737545,0.013492011508518864,0.015476883592620005,-0.035983205053585654
2022-12-14,0.0,-0.09943469284204887,-0.05591713816538446,-0.005479365318252105,-0.024216609770894126,-0.023958688136229922,-0.01295905269635278,-0.006269255568526866,-0.00949366848638522,-0.019196412691144915,-0.058148092939322216,0.05366073335920052,0.03690467780737139,0.010928950281355432,-0.0029428055053321023,-0.03741164291428922,0.0,-0.03235299422790017,0.0,-0.008365079830465416,0.09319197512441257,-0.027027010975945398,-0.030769226287991613,0.0,-0.004099760384792206,0.003432057650341269,-0.011194049006174267,0.022927750796957858,-0.028974150635068918,-0.01918984869928686,0.04013155097344456
2022-12-15,0.024752347557785548,-0.0030212697751417217,0.0012536531647251437,0.019283759556477875,-0.017883188119665494,-0.028730690624087618,-0.031363908551072406,-0.01381732910523048,-0.005750825093418732,-0.00637241629984564,0.018482131341085672,-0.033302264503300316,0.01865685050532706,0.026225779813448646,-0.002060771463132327,-0.027310833467005136,0.00421181611812993,-0.012158173267814765,-0.013872250128966979,0.009459379320627903,-0.044920831764458824,-0.03333329942294694,0.04058945072179698,0.0,-0.012666146726447503,0.002273041244653662,0.030565974399451523,0.0,-0.01209678372372569,0.005243666849197304,-0.0028412994119149104
2022-12-16,0.01449298935818577,-0.20894171307443632,0.01784001854045325,-0.04054060098355716,-0.03381648894210665,-0.00028715978632276595,0.0,0.0003923954329687618,-0.028920301870193232,-0.016949069828416152,-0.06216216995617063,-0.01823283483230509,-0.01607504121009251,-0.03888893705023322,0.0,-0.0286176939150794,-0.0020877378471152452,-0.03358967067724827,0.018547781770498872,-0.008234906189813151,0.0053447083361746195,0.03448272233133576,-0.06275869717321414,-0.03102189266730926,0.008017958308916828,-0.040349123999781966,0.006957183549355372,-0.01724141671659951,0.0,0.0012452929898385534,-0.02315750245746484
2022-12-19,0.009999774128807148,0.07462694385641311,0.045203139506300394,-0.014084528928518192,-0.023076861359721534,0.00028724227075183073,-0.07228910842719116,-0.03883871972220909,-0.008603581377528813,0.015843411637443072,0.01646772912139749,-0.05928570883614681,0.023287892862232873,-0.005780297000391066,0.00328937081355396,0.015008370003704696,-0.011744329370903639,0.0347571519654466,0.0,0.0017178943477629272,-0.028708024209464167,-0.055555657286714744,0.04603586341998134,0.032015060435888865,-0.010817726095496583,0.007999935186117968,0.007272690344352961,0.05964893338079058,-0.012245099118152303,-0.0014609322526742963,0.025974028023052265
2022-12-20,-0.028759795034563718,-0.0013889792574340865,0.026772895228222238,-0.022752756536745133,0.003936919980987996,-0.023549687950733977,0.07954546607559765,-0.020408137214655286,-0.015353762796710968,0.02293567541000252,-0.1089510861227374,0.06719819466628851,0.006562553719849928,-0.012790667433574487,-0.028730736847663807,-0.01423896194741281,0.012893774776920441,-0.0002562173613276375,0.0,-0.0014699677090307395,0.09961669314255062,0.02999994757852642,-0.009557629459659212,-0.025547380735334135,0.018334031403662188,0.004739029685746798,-0.002166068889278616,-0.009933722781908294,0.0,0.0,-0.006329075965519904
2022-12-21,0.002427004641051278,-0.01033841567849314,0.06017168951595875,0.010425691914569102,0.03843143969237417,0.0294117179795097,0.021052567270772204,0.04124995406659804,-0.0006780348391166591,0.022421752096779324,-0.04818183229090678,-0.03148346530294743,0.00274695529893898,0.015901003423709925,0.029580609556628668,-0.007777654732198158,0.006479965615847849,0.006924660427718887,0.0031501355434433442,0.014148910592089559,0.014932946244410328,0.022273026999674705,-0.0350090199128108,0.007490673632142508,0.0296902654126161,-0.01261568771449273,-0.026410984387670422,-0.01003348736187093,0.006611706044735044,-0.03260857444717691,0.019108319684128183
2022-12-22,-0.01937039708269661,-0.002201698295706822,-0.002702884781471404,0.012724147577630962,-0.004531731943112516,0.017143036460247174,0.058173791756330084,-0.059623844557040395,-0.015603756624136933,-0.009649231338005881,0.027698276494614982,-0.008264476705861501,-0.02735264542795257,-0.014492628349064618,0.0,0.025195840766585098,0.025314146813038674,0.0045848373143388965,0.0,0.0025000171011213546,0.015203366717478461,0.0055867121949462195,0.029251084738598943,0.018401443283203145,-0.011656235247005986,0.0,0.015607608813266838,-0.015202671204083362,-0.0008209866912570751,0.006961813666038097,0.0
2022-12-23,0.01481462916943821,-0.03661973889416126,0.0,-0.0028185240331082273,0.012898377654671389,-0.005618119596851545,0.0,0.012765967923321409,0.026878038597236253,0.0,0.022304757143022824,0.0,-0.015664377593944123,0.0,0.003278659668906947,-0.009284426768905063,-0.014118856029422311,0.01926984086922512,0.0,0.00876855535604082,0.014009782936521109,-0.02222215440144948,-0.003791412898469959,-0.021719331783831675,0.013656005586822006,0.0048000139490747,0.010610981205450454,0.017926190602330694,0.03697620178074135,0.01668372867388901,0.004858710904043662
