,CENCOSUD.SN,NVDA,MINEROS.CL,PROMIGAS.CL,GRUPOAVAL.CL,PFCIBEST.CL,CSPX.L,index
2016-09-18,0.008363797982570587,0.05577981549752087,-0.04326280453536879,0.09615367030702937,-0.042968023015621415,-0.02204417342872811,-0.009457653420510082,0.002366156416679699
2016-09-25,0.01340279545884826,0.03357720837001277,-0.020454513603504476,-0.03234870495445119,-0.004082490546301609,-0.04371563741315798,0.017405142293199782,-0.005720938318029889
2016-10-02,-0.014123812368352695,0.05496516655995731,0.020881637338508563,0.036363153211065535,0.02459042612052631,0.0035712244685095484,-0.0007820698224419997,0.017050177277917467
2016-10-09,-0.01058009229067236,-0.0243724285716711,-0.020454513603504476,-0.03508726945607632,-0.004064422353662667,-0.008416180348035152,-0.007581997987090694,-0.014475347936717675
2016-10-16,0.030442537560231964,-0.012864616767142567,0.012734163089189732,-0.03636395307903395,-0.02822585562428026,0.023154744625081047,-0.006309142096266429,-0.0029836981547247676
2016-10-23,0.04235342031721978,0.02348819467121066,-0.020930095871592558,0.011836632866644381,0.03319563371288958,0.011315430784448077,-0.0007936689348472248,0.013731419164194403
2016-10-30,0.014385790192747328,0.04471428500676833,-0.0023756497291668177,0.0,-0.02409685695828223,-0.003496383188116736,0.0015389076391811862,0.004602565492654032
2016-11-06,-0.029302528229093516,-0.04237520742910339,-0.01666651842152156,0.0,0.01637843077556611,0.019648769028216106,-0.018934360962670427,-0.00863711960099578
2016-11-13,-0.041265530513974635,0.3019094355276646,0.0026876829789435064,-0.056603770145317256,-0.028455511389789856,-0.05299351314040368,0.02864656008461597,0.029547988243163514
2016-11-20,-0.005550662949250551,0.06127085675641042,-0.041262270916931354,0.0,-0.029288689479494368,-0.025436074472640846,0.012180725212150412,0.0026968021607385317
2016-11-27,-0.0030951801128873413,0.008568750961932103,-0.002531312483518011,0.045345261667739445,-0.008620760270048766,-0.025354175521690725,0.0131501913383123,0.0027239887186798484
2016-12-04,-0.008347296095231327,-0.0592353427618838,0.01522797627650907,-0.0019197995001366541,0.013012205903577989,0.017597502736164783,-0.005699445475752962,-0.008951726461514431
2016-12-11,0.015539786384402232,0.038100985968169354,-0.014999563282682371,0.0,0.03448300995578091,0.014285797431912162,0.026300536100926752,0.02077280518773561
2016-12-18,-0.011333911715843747,0.09355245523676192,-0.004828400728222104,0.0,-0.00833379046886673,0.025945237888729933,0.002464137619869522,0.022932526665321085
2016-12-25,-0.05086503706187617,0.0933176753258147,-0.025641027754542245,0.003086699853721564,-0.008403403280635158,-0.02673406553787616,0.0017557412187756416,0.009665491312633279
2017-01-01,0.022796493780562255,-0.027692011112961157,0.01052623208366854,0.0,0.0,0.00890823182289302,-0.0025705881216078197,-0.0032301196212979333
2017-01-08,-0.006861992667962613,-0.03410155895354561,-0.0026042089602268392,0.0,0.025426501056565964,0.032794894256693574,0.009605937006606169,0.0025773553418606543
2017-01-15,0.014140283693356404,0.0032008867229964544,0.017304520583472982,-0.017307734916801154,0.0,0.0028735286074226263,0.0012995394531325477,0.002008074721743025
2017-01-22,-0.008978526795592745,0.005607734519621044,0.09399497819326674,0.0,-0.020746760601035863,-0.009312319694341431,-0.0015296274341900506,0.002143528886531021
2017-01-29,0.0175869117700318,0.07460822067346817,0.02625314960719005,0.0031408873962790462,0.0254235524404145,0.004338502197133831,0.008773962942840274,0.026367451562409272
2017-02-05,0.011731393513643384,0.023351455010586664,-0.018604619033229186,0.017612302520435552,0.004100295874752691,0.0007194095606761763,0.0011504831867878984,0.0076887303286743425
2017-02-12,0.009835453393895799,-0.0066445191160162675,0.026066361002596183,-0.01923009138924847,-0.012396768535462233,-0.020143588024639336,0.007906233953459907,-0.004597205928371206
2017-02-19,-0.004459742969299962,-0.05623993871268518,0.11419483290584864,-0.013725832050450193,-0.029288351648682043,0.0036712064782828957,0.013271256198382764,-0.007050951937408678
2017-02-26,-0.0027805854681608455,-0.05380983326884037,0.029166910104690746,-0.002773361647310235,-0.025861958424480247,-0.003657778019919733,0.006886371808998204,-0.012758039943930433
2017-03-05,-0.01368317326777746,-0.02863948104549674,-0.060728682842491666,0.0,-0.00010866254255503804,0.012481609629414692,0.009118918353715033,-0.008224089897710063
2017-03-12,0.007172152644149721,0.007010018269151708,0.05172431199793737,0.03200019844374302,-0.004444427559179398,0.0007253945292606812,-0.002702106801114268,0.008377575353633038
2017-03-19,0.0378917048917391,0.07011720586645831,-0.01595362104612663,0.007751984566475745,0.035714504413638215,-0.0014494177071308068,0.005019120928648535,0.02236776038509003
2017-03-26,0.026292223032594375,0.013198712398113432,0.004184169449238606,0.016748915793070696,0.0,0.03265574528015347,-0.012816586823330756,0.01039628909869883
2017-04-02,-0.010491398362783233,0.013585122672133743,0.020833349632563003,-0.011538244304411194,0.004309899032101994,0.008433285915026456,0.007565933108068634,0.006506396657940838
2017-04-09,0.01597775669412571,-0.0789499261979748,0.006122421738630646,0.0,0.012876428857431899,0.008324204163393523,-0.004309967258622205,-0.014198113185743155
2017-04-16,-0.02611388362412126,-0.04824061666235391,0.029098573045984066,0.0,0.025499510974167583,0.0006968811959349175,-0.0038823469650812736,-0.007670074757113787
2017-04-23,-0.02073348579106382,0.06482342534419017,0.012000213175925145,0.011672929415758482,-0.029045660195099687,-0.012534760375091936,0.0024639505812653617,0.008416821498433924
2017-04-30,-0.032420832484252426,0.025767183510889025,0.02766761655389338,0.02012044677257019,-0.017094124106332487,0.012693875057164794,0.014166323047862805,0.011013241226655923
2017-05-07,0.004313379869305134,-0.004218650445314331,0.042307797697782146,-0.003831456594735272,0.021598115987408573,0.032729570833158306,0.002864166253158551,0.012155401159344548
2017-05-14,-0.020321514793590678,0.23136924210117082,-0.05904056079954645,0.0,0.0341876597470534,0.06540845289181019,0.0003515173440924446,0.06025069509952208
2017-05-21,0.005938620659245775,0.06341396367060792,0.007843518592934418,0.0,0.0,0.017088412893117244,-0.002942847868993681,0.019796158801201003
2017-05-28,0.0028532063458091006,0.04403939417163838,0.015564053144915047,0.0,0.0,-0.0006222382934137904,0.014140998739502919,0.015577537883226356
2017-06-04,0.01619512040966642,0.012690434833296127,0.005746902328184422,0.0,0.016513272384027333,0.0024906118439256275,0.00803610091122553,0.008734237895237973
2017-06-11,-0.013029639914173052,0.04149269781344578,0.005714299141844403,0.0,0.004081328772362003,0.012422229252346373,0.0043523648032874895,0.014536372488274996
2017-06-18,-0.02007546958260309,0.013502605676524393,0.026515096643471736,0.0,0.012195255300694763,0.0490799950519587,-0.006178411619488622,0.014245234990112987
2017-06-25,-0.01525333221976588,0.014576024771132623,-0.003689704301286456,0.003086010626750957,-0.032128572008707,-0.06023400366454046,0.004835276490859242,-0.01156633916620986
2017-07-02,-0.00322250770615784,-0.06026156762253665,0.0037033686364735807,0.0,0.04149387363110524,0.05476045513904815,-0.005929129464285698,-0.0033649294437583244
2017-07-09,0.014745936614148025,0.0152187351587032,0.009224886686211686,0.019231281581802984,0.012083659825181003,0.0015039013249076305,8.646009803814358e-05,0.009065840328812413
2017-07-16,0.04158290068143011,0.12394374317267531,-0.01825406822169895,0.09433896231170946,0.03557284299858554,0.017804223448272705,0.01227363475250387,0.05274259911428558
2017-07-23,-0.008263577127357147,0.019096581767725773,0.00754703761113662,-0.023185526668819345,-0.007633405469108179,-0.035568554290440146,0.006596073078285247,-0.003110059040675628
2017-07-30,0.011795240972504617,-0.022070299190259157,-0.0074905064770278695,0.09734510614278635,0.011538447074962654,0.01269647931462492,-4.2390020547844465e-05,0.006075047833086433
2017-08-06,0.02224605824766046,0.017154792195929636,-0.024528647557765737,0.0,0.003754418570345308,-0.020895430431491002,0.003456842379132352,0.001498105834565111
2017-08-13,-0.0167399997724077,-0.06728084075374685,-0.0135393311547094,0.0,-0.0076046773695460645,-0.015244030659888774,-0.01263845409596065,-0.02755379175373518
2017-08-20,0.017769683526711377,0.03552235659496983,-0.001960600816421465,-0.00806432567352311,0.0,0.020433860639798906,-0.004024155383976824,0.013147780965758749
2017-08-27,-0.0049136703652101765,0.01430301038196391,-0.007858706303194962,-0.02182461641847866,0.011494614071264175,-0.008495379118877766,0.0050720307996026115,0.0016022893621405743
2017-09-03,-0.007091907236395412,0.04151207952503855,0.045544570687747976,0.0,-0.007575943736825463,0.05875157892050753,0.013727885343803647,0.027496228650418564
2017-09-10,-0.010634271179421617,-0.03971586509343816,0.003787870053216791,0.04999997329501471,0.011388205404393448,0.008092207379032601,-0.004007749642042202,-0.005222006608160745
2017-09-17,0.00401059624538469,0.10031120977760422,-0.016980920771898722,0.09047605725403685,-0.003787584987788639,-0.018348410907495505,0.013469473437659252,0.03480367021521258
2017-09-24,0.025565963135399716,-0.006162768455755474,-0.021113482837802455,0.05339971675052224,-0.0038024281253339343,0.0046728673211948735,0.00014622979352019172,0.004245467724648844
2017-10-01,0.017398000679601067,-0.0012849438800732749,0.001960958917027522,-0.002770069784705953,0.0038169417720805843,-0.018023229504792182,0.007166635252793263,-0.0012050423775467056
2017-10-08,-0.01990804895223519,0.014152028120518745,-0.01761271971448064,-0.013889075670338813,0.015218789798505217,-0.0019390571744650753,0.012944963330348669,0.0037831354929496186
2017-10-15,-0.0018228327307036052,0.07330398679938255,0.040310284052933465,0.21126752771456236,0.0037588027426727066,-0.01732340611306915,0.00335875860681889,0.04535992077379225
2017-10-22,-0.008661718036082178,0.01187145788652133,0.0038830684762241052,-0.023255707736366538,0.0337086268059541,-0.02674771156638145,0.005878458291761923,0.0003825830497992122
2017-10-29,-0.0012106076273116217,0.025190530662816624,-0.03288166425835315,0.004706856973772489,-0.007247329208629694,-0.06620880296188592,0.003368514008175616,-0.004978967881705043
2017-11-05,-0.00442671719597898,0.03383518387173701,0.015999744016582662,-0.10950673751403817,-0.018398718552547932,-0.05752530102323494,0.0032762916013087118,-0.01211805241597308
2017-11-12,-0.04885660096462063,0.03569880117995328,0.0,0.08108079199672447,-0.018657592013292756,0.03051843460237924,-0.0019754485068452787,0.02053371328353326
2017-11-19,0.01706267725245958,-0.02211538375676303,0.0,-0.048749791440774404,-0.02281327010107126,0.002754712264220416,0.0018178022326589272,-0.013949011116514032
2017-11-26,-0.08493687355831203,0.02649519202320727,0.0,0.0009102021355531509,0.007782005193501362,0.013735841848644403,0.008185478948777636,0.00876515537833944
2017-12-03,-0.020909048297521937,-0.08823118629858451,0.0019687019058673982,0.05263153544228083,0.0038603986760097353,-0.018292204685578795,0.005179371176530001,-0.026884796744245043
2017-12-10,-0.03184782021104737,-0.031313361040594234,-0.003929195690787868,-0.012499990184164256,-0.02708768532935446,0.013802792920600604,0.01191688217385467,-0.01194931246397446
2017-12-17,0.0898252987526309,0.0003655186118873832,-0.011834203919687036,0.00886121821160235,0.011904705685031214,-0.006807787180252767,0.011678205155589039,0.00701689950032125
2017-12-24,0.05644933077667469,0.019367421708524013,0.00798375329510903,0.0008718865076942084,0.019607751629425296,0.014393566280917147,0.004547331304363356,0.014767743902221353
2017-12-31,0.006035291541704346,-0.009064586400403973,0.0019803969353122675,0.0,0.0,0.018979259226964418,0.004043230914971163,0.0013058763353539504
2018-01-07,0.027354415530644216,0.11317845513593117,-0.011857769176384814,0.0,-0.00393745779976884,0.03943850458556808,0.014123074607277575,0.04458135813209352
2018-01-14,0.0019284906635363974,0.03519040891944991,-0.0020924122949124158,0.0,-0.015503986857005714,-0.034083977825152156,0.01734609450510849,0.007939704297536876
2018-01-21,0.03069198073018553,0.031975726082343225,0.016260334276333666,-0.03266349297281901,0.015748145904125543,0.03794966069922068,0.008198432944191092,0.018593038670486006
2018-01-28,-0.015200292802427962,0.0574510817616769,-0.007999935120141854,0.026868664994137648,0.007751511668921074,0.048107870810852216,0.018671539590546793,0.03301384060354673
2018-02-04,-0.014749961216982244,-0.0403156840866834,-0.012096824483618485,-0.046894739238465766,-0.015562494447219355,-0.018360060547330748,-0.021347765542161667,-0.028944304982979063
2018-02-11,-0.0322407722672885,-0.006166659288336929,0.0,-0.015957614945260268,-0.023528986360449644,-0.025561128255051857,-0.07246376647237562,-0.02469343816927394
2018-02-18,-0.0033148991151761287,0.050672138347766404,-0.012244647463135805,-0.013513346243842927,0.02409593938969201,0.025591850482091116,0.05949521530603219,0.03209547814335334
2018-02-25,0.0063747395160715925,0.008571340886001533,0.018594625627698536,0.003653468986859254,-0.003921348307891148,0.009357455638137724,-0.006693210245966252,0.0048801440756898185
2018-03-04,0.018782612001922105,-0.03758391525030258,-0.0263691232984401,0.02599181208796142,-0.047520367961367715,-0.06551276639157211,-0.0208999177228969,-0.03000763875038448
2018-03-11,0.0029736500892696416,0.037160859728893936,0.006250520285748795,-0.010666383733986207,0.04979239127344881,0.04431188409182951,0.03936778219949155,0.030889610389895905
2018-03-18,-0.00991868913538485,0.0209919155433278,-0.006211693966601373,0.017520128913484756,-0.023715276561459997,-0.032298992835729345,-0.0041710724208956496,0.0007204692095288401
2018-03-25,-0.010889036595063573,-0.06990576406795956,0.0,0.020901098444303656,-0.024291506374425675,-0.012434639710293238,-0.0443276400054019,-0.03609666040996784
2018-04-01,0.01722918385426153,-0.005923377754184944,0.0,0.0,-0.037344450946202645,-0.004844970361855827,-0.0016115896743580382,-0.0056038438462733264
2018-04-08,-0.010119162435872853,-0.07487380485085093,-0.03749966855870823,-0.03511066440284438,0.05090231099886644,0.09469419563538106,0.0007677155053840146,-0.014649121436324797
2018-04-15,0.009566499843632004,0.08051347149699684,0.045121454942803174,0.016172576051208365,0.012345450302564842,0.0429446818062047,0.012254815446599787,0.04274767513288169
2018-04-22,-5.405699234728445e-05,-0.012051786086437866,-0.027368121779566157,-0.013262684900012145,0.012195206341556464,0.008823844143896586,0.005402311365657608,-0.0037721485536106325
2018-04-29,-0.01592034341912496,-0.010406212696498107,0.006492948682436772,0.0406912118589382,-0.01606418960749667,-0.033236258110326156,-0.002280707921923919,-0.007310730763833706
2018-05-06,-0.014141955420762908,0.056245285633246045,0.006452064158958271,-0.001316597154702337,0.0032362639436933627,0.02533151804672862,-0.004843083961410977,0.02261621279781778
2018-05-13,-0.025619617805684447,0.06471156101443376,0.023504040456893138,-0.028984802014817457,-0.004081473091812282,-0.0052938473062498215,0.027136465077186145,0.023362958806416367
2018-05-20,0.024348648176633736,-0.03374830083945157,0.0,0.004070093514411788,-0.016393494557935484,-0.02424629117847854,-0.0037146954708546787,-0.016946883669348933
2018-05-27,0.0005753012704572402,0.0135807305075899,-0.0041751701626208115,0.05378225605009823,0.01666672034724681,-0.01757567174554342,0.003994895469398241,0.009676647338309863
2018-06-03,-0.04099350835086546,0.03409524271991793,-0.03144640766094142,0.0,0.01639341728881183,0.033313055539067715,0.002690482457337273,0.015738139783888272
2018-06-10,0.03561157633883116,0.018088660615403818,0.0389607172886246,0.0,-0.000755819169009353,-0.011940686515770516,0.013454261059997918,0.010885021938610517
2018-06-17,0.00254723553987235,0.011361872002413786,0.0,0.0,-0.008097384068378344,0.019939858563961188,0.000522017187304824,0.006896147528872021
2018-06-24,-0.03620523053786817,-0.0539468604604888,0.0,-0.004251255849283653,-0.01632674381092314,0.021919457484480098,-0.00242263856152658,-0.020816554298242806
2018-07-01,-0.03528853094375317,-0.05598718084034582,-0.024999801333715044,-0.0012934834432319908,0.01659773070803583,0.02028965547093109,-0.007397648099763288,-0.02013254751300575
2018-07-08,-0.04695057522873358,0.04402688272548838,0.0021367761992598933,-0.0012952713027034601,-0.0007507536299338202,0.02816584177222281,0.007226946260830092,0.019320274386495306
2018-07-15,0.011989989926452616,0.00804582625488992,-0.04593263056076635,-0.027236989986395677,-0.016393739592430845,-0.014476513820728454,0.016405750246710094,-0.0033213317771524364
2018-07-22,0.08203489335071268,0.0062973450167800316,0.0,-0.009333784554334312,-0.02083344388773578,-0.01694928156600639,0.002132460286924376,0.0005429395868330467
2018-07-29,0.0020232493332765777,0.0045035952519685285,0.00909092033082426,-0.0017751720187777487,0.021276711053586306,-0.02241378275633832,0.00887882832921627,0.0016121946528555586
2018-08-05,-0.0047510561830684805,0.0003177425951719215,0.013513368853603991,0.02027006596950809,-0.013293607624788706,-0.025867231394517076,7.269260627418284e-05,-0.0026402250126624782
2018-08-12,-0.03287989169670813,0.010670375975561752,-0.013333192505283753,0.027815259653773516,-0.021186019424294322,0.013276853098874275,0.0039272238991476804,0.0056187570687107335
2018-08-19,-0.010304242323600388,-0.03913034208486177,-0.054054184770839675,-0.08247403842715106,0.01731619885739999,0.00238261684798613,0.0009055346716868584,-0.02491154949175023
2018-08-26,0.03298004479224126,0.11191887546863843,0.002380904498290315,0.0021982671966218614,0.004254707735461993,-0.019607864721805313,0.011399502649484194,0.04177697048961915
2018-09-02,-0.026072815978437136,0.03107777450535143,0.09026117200273154,-0.04494372395074664,-0.0042366818922422445,-0.002424288450924461,0.008372678710124593,0.011887596366267017
2018-09-09,-0.05397521713483633,-0.030893868478592323,-0.010892966362764045,0.02941145217828245,-0.017933663000110567,-0.024908883601954313,-0.004719384909793178,-0.018619902511902042
2018-09-16,0.03956502833483788,0.016810077945115243,-0.00881070965550479,-0.011428997390795836,0.008695782983200617,-0.04984434660096737,0.008984347459758846,0.0012742989779603864
2018-09-23,0.04133578360890189,-0.04695560541567745,-0.057777761376117454,-0.004334735790763267,-0.017241636437663743,0.049836357865259195,0.009893599859904567,-0.012847356855139047
2018-09-30,-0.05373346179719207,0.06669183518943878,-0.028301789958711354,0.0024625940349523034,-0.01315772727050235,-0.02810759541743013,-0.0058080671645120985,0.015319146974517306
2018-10-07,-0.007225952431953231,-0.03971238296906188,0.0,-0.02612488003868807,0.012456982668064276,0.04185321241135265,-0.010346656711445523,-0.01345397877108312
2018-10-14,-0.01758451562469676,-0.08641514570692754,-0.0004948089880939532,-0.046199784953927736,-0.02643188820992204,-0.041044595468704204,-0.04299276947925201,-0.05537033152060111
2018-10-21,-0.008523451332823506,-0.07045535246223011,0.024752349611546043,-0.0031249253955000222,0.03167473909195162,-0.006484926503010691,0.007320159246604119,-0.023079722511472722
2018-10-28,-0.015209792430752267,-0.1347468599071967,-0.09420280513324975,-0.02871033050854166,-0.035087906142393654,-0.04112300588954554,-0.04253199651427075,-0.07527622434342074
2018-11-04,-0.027195916830259792,0.08386689668859315,0.06399982621566647,-0.1426234366582123,0.07657239495137724,0.054458635451051673,0.018608480256105064,0.03586547249110872
2018-11-11,-0.00966378646931687,-0.043039380085010626,0.0025064998060442267,0.03441685349682855,-0.025423868093751745,0.039380302482551865,0.02662724625476076,-0.003213435059416958
2018-11-18,-0.03617458666717133,-0.20051547245822576,0.0,0.0,0.021738891269005522,0.054037429301367235,-0.019710445595104487,-0.06184585865453984
2018-11-25,-0.05488860393248518,-0.11816577182268906,-0.02000017837237733,-0.026335429052547266,-0.1234040740483705,-0.03358857111242286,-0.02991578418813623,-0.06598004295199333
2018-12-02,-0.04613988450156781,0.12710377859914024,0.020408348992513314,0.0019051341591118653,-0.019417406089610068,-0.01768328069051517,0.03533238528478577,0.03602899722941233
2018-12-09,-0.018049131862723833,-0.09589620596049542,0.0,-0.04942996113977005,0.013762622152666548,0.006207694255658369,-0.02802720591258112,-0.03743196493956025
2018-12-16,-0.008577758951703762,-0.007858492666809713,-0.025000082514780808,0.060000289641676696,0.009804151474280154,-0.008019947529932736,-0.014129021858457436,-0.002388175119103164
2018-12-23,0.006262441684885545,-0.115261239486252,-0.025641112441591285,-0.041509782794368455,-0.08737888358309764,-0.03731336305658106,-0.057833423447268606,-0.06591311362736774
2018-12-30,0.028824213222412798,0.03148872801671376,0.0763158919910345,0.06266434323348702,-0.01595718547525693,0.01421193064430204,0.008579566580071418,0.024485615263838634
2019-01-06,0.028812329593840724,0.019005124618459934,0.0,0.0,0.10761979903942587,0.0503228582674391,0.0115065467818527,0.02914964421694788
2019-01-13,0.07071024302374473,0.09281136662103662,-0.0029910161687258796,0.0,0.06372570147451428,0.039755336500957306,0.028845397420660834,0.04818669465261016
2019-01-20,0.01878614797977951,0.05442424608188223,0.0,0.003717414964652166,0.004608075532291478,0.011764851463683668,0.030563912988751607,0.025320062899897744
2019-01-27,-0.05673752241840824,0.02051874838410872,-0.010000055797732221,0.0033568916468149634,-0.004586938572885502,-0.002907012298031475,-0.0004981411500487587,0.001540486565809962
2019-02-03,0.002255539672163076,-0.09628476788821572,0.01515153096558608,0.0,0.0,0.014577051946116582,0.017174546152673553,-0.019940878785129845
2019-02-10,-0.09227313745054766,0.023768396787885226,-0.0049750837977031726,-0.00740766992348163,0.04532879546210622,0.02988529688478292,-0.009346777952949248,0.009834603695920485
2019-02-17,0.01652916894848122,0.06188849924416595,0.0,0.042910822400080484,-0.004425293654169327,-0.00390635326610933,0.03191928451983839,0.02671747690362114
2019-02-24,0.0405690527051219,0.011758062405488046,-0.02500000172215222,-0.012784965810799354,0.031111178524594774,0.03137245367575736,0.009069540116597663,0.013770668053532331
2019-03-03,-0.042737809650523984,-0.017212231225204766,-0.015384630602054972,-0.018181802938538327,0.012931129084341908,0.008147757128691424,0.0006210555446657384,-0.006032163566156656
2019-03-10,-0.0034279051175649666,-0.036144060644379694,0.007812543726522181,-0.01851842507763346,0.02908042459063198,0.008620868148446537,-0.021323972841171157,-0.010870142956805107
2019-03-17,-0.004996076178860109,0.1272571943461147,0.08527129299221659,0.018867827528090242,0.029045387006562784,0.06036340308808574,0.03525729302716085,0.06452765040266994
2019-03-24,-0.016379875321710258,0.04528577456140037,0.009523797027466863,0.001486805484342879,-0.012096586713093327,0.02266979881083442,-0.005369830953432353,0.015550411436547895
2019-03-31,-0.014142369234029561,0.011605727827627144,0.03773592998365838,0.0,-0.004081618109221252,-0.00492608747271106,0.006413346838219924,0.0049232876446303475
2019-04-07,0.1034717973310404,0.06343261662165167,0.004545416971226679,0.020407973438614002,1.699475994909605e-05,0.056609621948153555,0.021781349295291852,0.04126304104283851
2019-04-14,0.03169227349415493,-0.004922814625601402,0.01984929220324827,0.09090920830541727,0.06995878393527555,-0.004245286972458739,0.004474786035011613,0.01541751157186888
2019-04-21,0.03332838394952464,-0.0195255616351947,-0.004524866686549167,0.013855957728285295,-0.011538308278596254,-0.030317491418592635,-0.0004209173664917465,-0.011330156725153029
2019-04-28,-0.06198137217073685,-0.04406809307440995,0.015908958190835598,0.0,0.011672994892196975,0.03419698331081866,0.010738340996462759,-0.0036547884996291913
