Date,AAPL,AMZN,BAC,BRK-B,C,CBU7.L,CENCOSUD.SN,CHILE.SN,CSPX.L,EIMI.L,F,FALABELLA.SN,GE,GEHC,GOOGL,IDSE.CL,IJPA.CL,INRA.CL,ISAC.CL,IUFS.CL,IUHC.CL,IUIT.CL,JETS,JNJ,JPEA.CL,JPM,LQDA,META,NKE,NU,NVDA,PBR,PFE,RBOT,SDHA.CL,SDIA.CL,SGLD.L,SUAS.CL,UBER,VOO
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.020029781865735563,-0.021864214441973284,0.0,0.0,0.0,0.006079038023952377,0.0,0.0,0.0,,,,0.00724986256184712,-0.003734622144112465,,0.005810810810810807,0.0,0.0,-0.015618404390038032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014635931211123276,,0.0,0.009288500835965108,0.0,0.0
2022-12-27,-0.013878374348809897,-0.025923742926365456,0.0018477771735636583,-0.003066992304340599,0.00293737985380349,0.0,-0.007272794231251156,0.014705950073449658,0.0,0.0,-0.01408435885481718,-0.0038670821700403923,0.012837710878688124,-0.0008694902229264834,-0.020620920526363662,,,,0.0,0.0,,0.0048367593712213,-0.01276838764941357,-0.000281749452996638,0.0,0.0035042933352336103,-0.0194489277269444,-0.009827246242310683,0.011268650186753826,-0.017994902255433542,-0.07135328769614013,-0.021641028917963934,-0.013505773908190966,0.011299478456873624,0.008911994058670603,,0.0,0.0,-0.00974025069249762,-0.003978747632420565
2022-12-28,-0.030685404081386758,-0.01469172937442731,0.007377848747218918,-0.0069382922660233826,0.005181287719997485,-0.0059415351347117396,0.0,0.008695592979279798,-0.007086647928099432,0.0017599168366451146,-0.02232178812704777,0.0002426215948867494,-0.010502284161359343,0.0008702468940924302,-0.015676847359009316,,,,0.0,0.0,,0.0,-0.024103459253101978,-0.004339689063148078,0.0,0.005465183873690327,0.021487542728154674,-0.010780205770153262,-0.021946159998705528,0.02356024978028981,-0.0060195262547815265,0.0,-0.006454182355259186,0.03351953838896038,0.0,,0.0017272326992971987,0.0,0.007786907255249442,-0.012269249024825402
2022-12-29,0.02832436894726542,0.02884381103830358,0.011290793885714523,0.01855454311936855,0.012102159066145424,0.0005578553789571394,0.0036630376346034055,0.005862076351649481,0.011683742356943583,0.014406246238582332,0.0538815278396767,0.003577949467237218,0.02171530354372231,0.008695567689407824,0.02824928661327153,,,,0.003922906361930822,0.016538037486218293,,0.0,0.026506055659419214,0.005094479419819775,0.0,0.00573758803251101,0.048543721532029904,0.04013148150650503,0.020612374274710188,0.03836313392739599,0.04039602600510017,-0.01566815314475234,0.010433081300522451,0.08108108108108114,0.0,,0.0067819566557092426,0.0,0.01301340759815095,0.01773710313705923
2022-12-30,0.0024689119691847505,-0.002138278742257471,-0.0006035748574010347,-0.0005177106819819199,0.0015501023777035883,0.0005575443498424537,0.018248151294589565,0.005599405219382625,-0.005573551340188332,-0.007966797467923725,0.007799067246448299,-0.0029609484833712507,0.0004776518220117598,0.0065517797821936785,-0.0024872215110076645,,,,0.0,0.0,,0.0,0.0023473595087817323,-0.005125109639126713,0.0,0.006605651394518297,-0.016975329196084243,0.0006651070233876233,-0.002897326955650481,0.002463110596742979,0.0007533384257363274,-0.002809093372209137,-0.0017531141030068254,0.009999974568684955,0.0,,0.00373921782350628,0.0,-0.007226025944535697,-0.002753457315303298
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.008936459395175067,0.00694143167028205,,0.002674154298702991,0.0,0.0,0.004716981132075526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003680529996319404,,0.0,0.010123320449107354,0.0,0.0
2023-01-03,-0.03740470516751948,0.021666663033621747,0.011775234685679425,0.003269698237557961,0.012159963567516918,0.001194028762974586,-0.04559141939804767,-0.02840912332415335,-0.004569662388165252,0.0027932934850189994,0.004299101592282861,0.0005455098700655192,0.014202084757882538,-0.04076737131646302,0.010087207760880679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006440316794081968,0.008717978193715004,0.0,0.007606183908377195,-0.043956002825990104,0.036563063619203806,0.014870534290038151,-0.12530717625833743,-0.020459876869936666,-0.10798122253917941,0.0003901065225020428,0.0049505455331970705,0.0,0.0,0.005090313027131144,0.0,0.025475175081958845,-0.003842306449736599
2023-01-04,0.010314204029198804,-0.007923564525679994,0.018800517804011596,0.014972037288342177,0.02577558830382798,0.0035382023272778618,-0.010590361260820025,-0.01695904244403368,0.014050949990042305,0.019150458132268566,0.028253459206320608,-0.009812856774839562,0.05820430828492884,0.08017870908609126,-0.011669700303592823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052445570595673896,0.010887282235467755,0.0,0.00932520395068659,-0.004926142702246339,0.02108394419298687,0.020715710168711432,-0.01123594452133514,0.030317903571690064,0.022105189997534413,-0.022044465374784994,0.04433492414765938,0.0,0.0,0.016070599356457604,0.0,0.021687666554552232,0.007200269074308485
2023-01-05,-0.010604699734952705,-0.023725589118479662,-0.002050338806850238,-0.005245569736185729,-0.004471970015975213,-0.0020203403780586493,-0.0032642209035068648,-0.004164206954565763,-0.014806696311557399,0.0010248984908682868,0.01998346486085767,0.01853553694786747,0.015527000268653834,-0.024632270056346495,-0.021344205512207948,0.05219769007876596,0.0,0.0,0.0,0.0,0.0,0.0,0.011198143827324536,-0.0073836659093998724,0.0,-0.0002217447397878658,0.016501634583630187,-0.0033760222032069853,-0.004867577735134687,-0.01136362558800319,-0.03281559725553029,0.0432546032458776,-0.009375687259370769,-0.09905659415422818,0.0,0.0,-0.014925332547449655,0.0,-0.01389427296301271,-0.01092175653936045
2023-01-06,0.03679412790738179,0.035611152390083056,0.009979384636184863,0.018504342147214414,0.011978792795174664,0.008415350637489993,-0.012566647169323208,-0.0025089517189201826,0.017364804376432952,0.016382302460193454,0.026938620346544928,0.026966979046710637,0.00911784434563745,-0.0008474493829450092,0.013224936014319955,0.0,0.0,0.0,0.024012393493415995,0.05342524773804391,0.0,0.0002667022269635666,0.020487311748327963,0.008109687747222427,0.052923602219376864,0.01913547813194949,-0.07142858248694739,0.024263461447035395,0.03241571875326654,0.022988483697581552,0.041640209413659646,0.01480735096968755,0.025372517911505632,0.03664925509213823,0.0,0.0,0.016734460500717363,0.0,0.033268117684981835,0.02274420030416069
2023-01-09,0.00408892061084587,0.01486987397850048,-0.015111995737849604,-0.009915603369736625,0.004861407749448432,0.0037789589798402634,0.002699509255031707,0.00011975498639382742,0.01859063829061358,0.020819305493259943,0.00874401898972721,0.023451630226865028,0.010147275596669836,-0.014418988581373027,0.007785663550133437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016277766255722526,-0.025908457096867732,0.0,-0.0041322833428725225,0.012237792697372019,-0.004230161399482735,0.0025698209274394035,0.028089928274849907,0.051753155824355135,-0.0038910344251932294,-0.04968560286237189,0.045454492910507405,0.0,0.0,0.007784748575300426,0.0,0.03787878842612158,-0.0007292190413831223
2023-01-10,0.004456358607080713,0.028731709234134817,0.0067868477762280666,0.002598825238142588,0.013672797944717985,-0.004705870385263489,0.0,-0.00011974064685427166,-0.012959671999025035,-0.005263152941442195,0.011820256818623642,0.028000000000000025,0.03577818683645506,0.03270218220466514,0.004544471929143201,0.016096501435109767,0.012869075369075444,0.012826086956521765,0.017924093928829876,-0.003476482617586929,-0.006552819698173118,0.030395947207038976,0.024025668656568744,-0.0023921027261933903,-0.019862180786380246,0.008954106886239988,0.04145082029992153,0.027187900798530062,0.007929453900605177,0.0,0.017980627453590747,0.020507813857079116,-0.015912519322960783,0.06763292561733292,0.0331125827814569,0.023273855702094615,-0.0006621627253321494,0.030976676384839585,0.023357711894428146,0.007128409230572341
2023-01-11,0.021112330293005854,0.058083825879343465,0.007620041543873413,0.012707409312824325,0.01079045878734175,0.0029156431263874794,-0.012153785104330073,0.00023950997278765485,0.012385258941540744,0.005621695687190842,0.029595025288142063,0.0005558448589197962,0.032150931860520426,0.08316671504931716,0.035059893786763885,-0.031988395617818854,0.0,0.0,0.0,0.0,0.0,0.0,0.003649619067280785,-0.0015985282021284686,0.0,0.0074313446147074025,0.023217224148329718,-0.0007519752162605808,0.01668785786499538,0.01639342660450316,0.005782777249606408,0.015310872847413837,-0.0035700087827527094,0.054298617019832074,0.0,0.0,-0.0014354820773251342,-0.006362672322375418,0.011055615400166419,0.012762238955993821
2023-01-12,-0.0005992588272569765,0.0018929468094222024,0.0026180660991590443,-0.004494810573254626,0.007801346777597695,0.004242955368670254,0.00840990902922334,0.0011974668969487734,0.00620264946048632,0.005590268896644268,0.015885128760098066,0.005611119020258126,0.015059773963627343,0.010155403831647591,-0.004261327032775042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04623373452719148,-0.005032069052571253,0.0,-0.0010025454537092582,0.05186380727185158,0.02874559500079421,-0.0003907555350429748,-0.016129016752173708,0.03187300493633893,0.02733287956465036,0.005479538237513237,0.017167337940585226,0.0,0.0,0.01078180328243672,0.0,0.023985901094387474,0.003741855937725136
2023-01-13,0.010118960866825066,0.029915043601747016,0.02204795301354512,-0.004044705913423208,0.016907582166083346,0.0017213146460022255,0.003860937809941234,0.0034685209410896256,0.000706539685825458,0.004578135709539577,-0.05286666798202111,-0.0033699970498273224,0.01699225694246831,-0.0031989018215042853,0.010863721024846784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014896071278396317,-0.0032757911927806527,0.0,0.02523460319433224,-0.006163322536779647,0.001974828278115792,0.007506422481750041,0.005464475534834312,0.023499614518786682,-0.005504596617880386,0.002934503624582696,0.1856540768062216,0.0,0.0,0.010174501587394857,0.0,0.01412331511244913,0.003892475698077158
2023-01-16,0.0,0.0,0.0,0.0,0.0,-0.00234316508024357,0.0076923794785483945,-0.005959502764890767,0.007255754786413826,-0.0019531076589672791,0.0,0.005543247140378904,0.0,0.0,0.0,0.019361962222485207,-0.006376756005178064,0.013808399513486336,-0.01224516170721468,-0.018469115534578306,-0.021986807915250872,-0.00672790787941524,0.0,0.0,-0.02564102564102566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03276353276353272,-0.037149355572403286,0.0017869812873057,-0.0030238349341871196,0.0,0.0
2023-01-17,0.008756226169155834,-0.02109661268732821,-0.020153193212107956,-0.008752138171105206,0.00781250906960862,0.001017750332744427,0.0,-0.005395708226496043,-0.001087800537541317,0.002283095080645614,-0.003930881236663852,0.014333004796404314,0.003616033492747528,-0.03224311836322857,-0.009010001960810254,-0.014255319148936185,0.0,0.0,0.0,0.0,0.0,0.012114107073075475,0.003966282766656004,-0.006169659751260825,-0.0029711375212223556,-0.015453492414524872,-0.0015503492000594754,-0.011826398846287889,-0.005510394780260497,-0.0027173886635466493,0.04751757044442506,0.04335793194447701,-0.03699063433114902,-0.0035587549335391877,0.0,0.0,-0.0013513513513513375,0.0,-0.008152165990639837,-0.0015289928317309132
2023-01-18,-0.005369856189439304,-0.006142675153973931,-0.023174970557397923,-0.020834649888168744,-0.017491433282037616,0.0053182596006198235,0.03541979685855745,0.002411102148808686,-0.008106610359848054,-0.0026033167880820107,-0.020520999837406184,0.0,-0.015157214619515913,-0.019737929664408238,-0.0018622176981305527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013827194402247334,-0.015084770612227127,0.0,-0.030042387524611636,0.0,-0.01728727075873393,-0.013344638561005318,-0.008174378955344674,-0.018359533074601253,-0.02917780076470866,-0.023437470099314406,-0.0892857142857143,0.0,0.0,-0.0021650549200777913,0.0,-0.008219235349178677,-0.016244222379216078
2023-01-19,0.00044384084724802264,-0.01864654092151996,-0.014531615222609151,-0.009957758443708387,-0.001213871210735018,0.001322650043678708,-0.012090867339657252,-0.003006628397820177,-0.017614484282803766,0.0,-0.018533343764006616,0.010869517321459243,-0.030402499054702825,0.02996127068637522,0.021180923723431277,0.0,0.0,0.0,-0.018971608007327,-0.04871419611122729,0.0,0.0,-0.0015021923048746944,-0.0013549101088179416,0.0,-0.013326520318500235,-0.013975178849103154,0.02353028553991776,-0.015028229183867925,-0.0054945655957939765,-0.035218962006632104,0.033697703998897266,-0.0008890718246915563,0.02352945165696485,-0.0003681885125184081,0.0,0.005695621145676455,0.0,0.002417182471887047,-0.007199805632059131
2023-01-20,0.019220771108338086,0.03810845093076898,0.018658022874578295,0.015201598675915307,0.03483898231186644,-0.005360907508459523,0.02537321408379989,0.008926479130371145,0.01164718446229629,0.01272434916316545,0.018062264818358598,-0.005376353673363976,0.010668779350947233,0.044260343103369904,0.05341198357696286,0.0,0.0,0.0,0.0026673779674579734,0.0,0.0,0.0,0.015045096741504338,-0.004659690652567217,0.0,0.0024489285341990907,0.01102364924609045,0.02365039850274031,0.016783243444516982,0.052486205311333745,0.0640620268008607,0.009691511043486978,0.0033363403641215594,0.057471262127862355,0.0,0.0,0.003667788333099775,0.0,0.04581467076292167,0.018395924633051397
2023-01-23,0.02350040334752168,0.002776315095798454,0.013884772900515152,0.0017749969962044254,0.01742021974773933,-0.0006249166410307039,0.029694337393511017,0.02427063172579036,0.022461765374833798,0.013530868445793542,0.032258137849031865,0.043243254370256556,0.026905162936515126,0.04118593165485396,0.018057660055786684,0.00788807566273575,0.005935147654892781,-0.04064925899788285,0.0035913806863527853,0.01538461538461533,-0.02779480891068875,-0.0011583011583011782,0.0004940824602235327,-0.002548471224854132,0.0025542784163474774,0.016212742133128177,0.007788117336996692,0.02798309044020786,0.013188968251332422,0.02887142655287156,0.07590122208745242,0.02356016017822027,-0.0028818419071992007,0.003623132986791733,-0.015101289134438312,-0.010629921259842523,-0.002095869442233389,-0.019625334522747506,0.005599475391182329,0.012180132350568362
2023-01-24,0.010063106263552335,-0.012305137300550828,0.007284283077119813,0.0028347861837820787,-0.010773379798210692,0.00039077240432416893,-0.009754126589923806,-0.007820703678585339,-0.0021368385574654924,-0.002225038043906613,-0.004687594009767038,0.0041451232980525,0.011658378634233024,0.0011508911287814172,-0.02094405710307945,0.0,0.0,0.0,0.0,0.0,-0.023964683624132843,0.0,-0.0004938384633005333,0.0,0.0,0.008595868575435484,0.06800619342947845,-0.0009074568297833263,-0.011380342713535496,0.028061258003443834,0.0037510391237616236,0.004262572630054695,-0.006002684754764398,-0.00722019837711485,-0.02056843679880327,0.0,0.006785473047928425,0.0,-0.019652812576980372,-0.0010592975354541956
2023-01-25,-0.004700853267668004,0.008928577793566816,0.00867818390651176,0.0019274209028066203,0.009334985902285986,0.0009766984255097366,-0.005210535450804743,0.0103529287865618,-0.010009151895919777,-0.002548579970104603,0.003924799617937236,-0.007585126503926176,0.0011154522033545167,-0.01278741951373985,-0.02538379306993699,0.0,0.0,0.0,0.0,-0.024458874458874513,0.0,-0.04896276253060172,0.011363613875358336,0.007129627996741661,0.0,0.0048395508811442944,0.004341564467557069,-0.011457310629873874,-7.895902503829433e-05,0.022332424581936294,0.003010780174307781,0.012733621871497292,0.008052008975902858,-0.021818218809185552,0.0,0.0,-0.000855863411186264,0.0,0.012028085756127016,0.0003533312317984816
2023-01-26,0.014803284454621979,0.02099198301215366,0.013478737699898602,-0.00304578938135025,0.005587569778821466,-0.001600139111461285,0.026763369384436464,0.001397364457480732,0.012492137158367278,0.010539761396834768,0.010164144247061024,-0.010034866671452813,0.004332173567212383,0.0074226851890009105,0.024154531877684127,0.0,0.0,0.0,0.0,0.027956512092300878,0.0,0.05405771575667262,-0.0014654997705497719,-0.0036576533664888222,0.0,0.006181794515913275,-0.025936574474714758,0.040989472351052214,0.005598537766685174,0.026699062274240237,0.024789071475908475,-0.022632148944853436,-0.009180505919928361,-0.01115234114645125,0.0,-0.019896538002387554,-0.004175806024587447,0.0018198362147405778,-0.008913847791442775,0.010682957430939055
2023-01-27,0.013684317295962867,0.03043737760442866,0.0031123765504244005,-0.005724388838781458,-0.006323106030622472,-0.0006254540596060121,0.030747773745144258,0.003953427210573901,0.011209752380550553,-0.0006320654488249922,0.027089875350651882,-0.02573529411764708,0.025757924682624944,0.012423900500007301,0.01897051909347791,0.0,0.0,0.0,0.0,0.015324843513921937,0.0,0.0,-0.006849378343400603,-0.003907714177358024,0.0,0.0024288779934640292,-0.011834378377890364,0.03014250807811969,0.0,0.033096895001021975,0.02843160917966947,-0.03173230501397217,-0.010395457173367317,0.0563909752870726,0.0,0.0,0.003064390844857545,0.0,0.011325787721630842,0.0028507907334218707
2023-01-30,-0.02007799332702387,-0.01652968356145279,-0.004231322779906677,-0.005951504918179418,-0.0021210608257474783,-0.0024251363807222814,-0.008135686016751076,0.0012740190585445177,-0.005958124987549107,-0.014864048331079016,-0.028636026030727124,0.005390845040108561,-0.028835669075215065,0.02026264761083363,-0.024454019932838023,-0.023264869074272387,-0.0033098287523384284,-0.035456819184934485,-0.005301524188204065,-0.018069727891156462,-0.0021537798836959166,-0.007840616966581004,-0.015270910226264145,-0.03703261275233327,-0.01995753715498938,-0.008480760951775523,-0.05838321504606869,-0.030842196961820334,-0.00909584453946688,0.006865036749196918,-0.059071931647291076,-0.0008857516496061368,-0.00548082650022641,-0.046263361621522336,0.002290950744558984,0.0012180267965895553,-0.004073290274292596,0.0034514078110807755,-0.02404484304707355,-0.012497660864487226
2023-01-31,0.00902090785521259,0.025658817736008643,0.005099209248918379,0.013633562048853243,0.009082123300776512,0.002038912665268011,-0.022556312363044784,0.0063620884257060695,-7.163716352398541e-05,-0.007062578364322669,0.04809932872614375,-0.008042942416010224,-0.004330029634657118,-0.027692404844485097,0.019599650116830514,0.0,0.0,0.0,0.0,0.033124052825286965,0.0,0.0,0.010505302362469271,0.00876556864611655,0.0,0.005965698187340607,0.049284569898187414,0.012987851639961523,0.007596710986412347,0.05681818058668098,0.019570071236429953,0.02836886545479511,0.014006993024103576,0.011194048616892438,0.0,0.0,0.0018834938700433845,0.0,0.043874491435373475,0.01420381779756097
2023-02-01,0.00790058927419035,0.019586971068148662,0.012401180103315257,-0.003049504760387678,-0.0013404535647780769,0.001721718757276891,-0.006993071479382218,0.004597722284780836,0.005349485767926376,0.007436131263077961,0.020725189676966016,-0.013513504540115684,0.022862742772391975,0.007048671521581618,0.016086704106996752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990093307113904,0.009178707185842017,0.0,-0.0026437138760396772,-0.03181818805778658,0.027857914446871135,0.017042133192217923,0.02580642647268583,0.07196589227899453,-0.015517329047812112,-0.004302520385477848,0.10332095425798093,0.0,0.0,0.0010205857188323453,0.0,0.018105381843422474,0.010952444568129271
2023-02-02,0.03706293076073641,0.07379935352944922,0.005846431020221532,0.004153582113282095,0.0013422527923183658,0.007187485694885254,0.014084452108070966,0.003432412626332537,0.0292419828560182,0.0032092548767463924,0.03843367164423195,0.013698620916058113,0.01967937737351133,0.009141373525586305,0.0727868944950123,0.0,0.0,0.05712324588163509,0.0,0.0,0.0,0.0845964503173986,0.03137261318454776,0.0037592546715063957,0.0,-0.00465638717073269,0.09702666280918582,0.23282398114975122,-0.003397468966956918,0.03144656099941878,0.036575401631562254,-0.04378293609250894,0.008414807369969912,0.006689031481927898,0.0,0.0,-0.0048293297571194715,0.051412020275162895,0.04953951976122828,0.01432990869460804
2023-02-03,0.02439986905601943,-0.08431497620839845,0.00830348253485469,-0.010741921834444557,-0.014697189478699912,-0.008609995548533478,0.005555680708249522,-0.009007849060821638,-0.0009462787649199278,-0.012156144124533363,-0.07611736583413087,-0.005135087899169166,-0.02358835517489266,-0.0014153061252122345,-0.027473494723676994,0.0,0.0,0.0,0.0,0.0,0.0,-0.002627806975633029,-0.014258608904706871,-0.005617959363316216,0.0,0.015474277572222528,0.017118385398144698,-0.011866292150056856,-0.011235092786280432,-0.004065036710645509,-0.028052854465579813,-0.007325847420052156,-0.006314725576676561,-0.019933587939372388,0.0,0.03852392538523919,-0.02739136011621235,0.0,0.0012103151724884853,-0.010680488040391678
2023-02-06,-0.017928942517044022,-0.011703250716856073,-0.0016469762125703724,-0.00025936626790334927,-0.0017664910714846327,-0.006259255438891054,-0.019337085505409468,-0.004717623541199978,-0.014207484847314156,-0.019753844546017363,-0.006802645136931629,0.007715224123352904,0.004758393783316883,0.01856834994439116,-0.017942332856235255,0.03595774367151683,0.009096159399364812,-0.03737104105042921,0.03194536975349771,0.0044006705783739,0.025469458234405273,0.014371257485029876,-0.0067502117258166905,-0.007593661514067707,0.025996533795493937,0.005882709678344256,-0.03225806667347031,-0.002519643968493468,-0.014732373301269308,0.0,-0.0005213291750026938,0.0322877364729135,-0.006808952596304985,0.06440674517787781,0.036190476190476106,-0.0117141741507224,0.0010810070969693442,-0.006198347107438051,0.024478735858442402,-0.005780720703537967
