,PFGRUPOARG.CL,PBR,PROMIGAS.CL,BOGOTA.CL,NVDA,ENKA.CL,CPAC,PFCIBEST.CL,AAPL,JNJ,index
2016-11-06,0.05094546849960996,0.10265690449253799,0.07810884475595446,0.07393373993932836,0.19322230861893758,0.10919220293024368,0.1318197998724899,0.12970338877322907,0.13365717851355868,0.1544809422541543,1.1577207786500439
2016-11-13,0.050604307029125176,0.09396535814942296,0.07368757501897642,0.07388444990318098,0.2515579417506011,0.10919220293024368,0.13349369311337203,0.12282985420380511,0.13383733555171837,0.15899017808644642,1.2020428957368923
2016-11-20,0.05014945448402204,0.09319277089155314,0.07368757501897642,0.07390914409506182,0.26697111469435464,0.10919220293024368,0.12624013919462504,0.11970560768860071,0.1358492953284262,0.15481646313963696,1.2037137674655005
2016-11-27,0.05026315816530178,0.09850431898920038,0.07702895123883567,0.07292399157229919,0.2692587642914816,0.11101205927196779,0.12651910485984752,0.11667054897286136,0.13798466896403114,0.15422414612250337,1.2143897124483298
2016-12-04,0.04992201350369885,0.10313979584641642,0.07688115647669257,0.07664215277084745,0.2533091557338864,0.10555245154435795,0.12763504195789785,0.11872366956317341,0.13565180861659984,0.15129183850819802,1.1987490845217688
2016-12-11,0.049865144854177125,0.1046849625804889,0.07688115647669257,0.07656796290689842,0.26296042181656604,0.10555245154435795,0.12568215823940648,0.12041970779281248,0.1406508009176648,0.1516972158126355,1.2149619829417002
2016-12-18,0.05003572558941951,0.09860085056997325,0.07688115647669257,0.07530665475353494,0.28756098697006954,0.10646237487741532,0.12651910485984755,0.12354400277086754,0.14314412688645223,0.1565889201922545,1.2446439039465271
2016-12-25,0.050604307029125176,0.0976351301155535,0.07711844399668236,0.07555398112210834,0.31439549438705605,0.10646237487741532,0.12819299810072965,0.12024121103675577,0.14382299001435445,0.156697068671847,1.2707239993516275
2017-01-01,0.05157091018439641,0.0976351301155535,0.07711844399668236,0.07444108845941177,0.3056892777416111,0.10646237487741532,0.12847197617214554,0.12131236119307343,0.14295901121010474,0.15568353898769974,1.261344112938094
2017-01-08,0.053162959226674564,0.1049746584844803,0.07711844399668236,0.07822351088321113,0.29526481459853,0.10373256617580573,0.1315408093948807,0.12529075737370363,0.14553871972332277,0.15715650692022629,1.2720037467775174
2017-01-15,0.05303173228606538,0.10932046278270635,0.07578364207049897,0.07698183648993828,0.2962098917628341,0.10373256617580573,0.1309828408458555,0.12565078789112402,0.14693351818957878,0.15485926249491214,1.2734865409893192
2017-01-22,0.05251796461007518,0.10816155466006669,0.07578364207049897,0.07683284879497002,0.2978710482243457,0.10373256617580573,0.13181979987248998,0.12448066851665335,0.14811843846053702,0.15425120318618307,1.2735697345716257
2017-01-29,0.0533742300626573,0.10420209457161192,0.07602169850201203,0.0765348912864179,0.32009465488982525,0.10464251853569123,0.1319592827051012,0.12502072236992567,0.15052538188489387,0.15321072280519127,1.2955861976133278
2017-02-05,0.05371674464813108,0.09975975091094585,0.07736065824606196,0.07490102001836554,0.32756929056170236,0.10464251853569123,0.13865489288720984,0.12511071788356812,0.1593260649565904,0.1535620125739781,1.3146036712222446
2017-02-12,0.053031732286065385,0.10062890087625709,0.07587291412226027,0.07557423178996141,0.325392771059178,0.10464251853569123,0.1351675863542542,0.12259052041590897,0.16307835337727658,0.15572409134358328,1.3117036201604366
2017-02-19,0.053545508366496505,0.10400896137506198,0.07483152313771388,0.07295621382701992,0.3070926001837339,0.10009283414113876,0.12833249333953434,0.12304056260125534,0.1682482806718715,0.16061580901905664,1.2927647866628826
2017-02-26,0.05377381920645547,0.09869743662241615,0.07462398822194376,0.07325540515109685,0.290568126293954,0.09554315942219566,0.12763504195789793,0.12259052041590898,0.1694135606460075,0.1658453876503849,1.2719464455882612
2017-03-05,0.05343130882320218,0.09860085056997335,0.07462398822194376,0.07262090210641921,0.28224637319435736,0.09554315942219566,0.1466059354061735,0.12412064607637474,0.17328135977647904,0.16838462992141612,1.2894591535185347
2017-03-12,0.05365965328092485,0.09058532877728669,0.07701197110936361,0.07259585922754223,0.28422481051229054,0.09645311178208116,0.1373994729565483,0.12421068197572604,0.172487977666429,0.17167640425495698,1.2803052715431495
2017-03-19,0.05365965328092485,0.08604641462751207,0.07760900954852541,0.07384799423069943,0.3041539189944737,0.09281336039619544,0.14897729243488544,0.12403061825416521,0.17354170361733362,0.17419285743156707,1.308872822816282
2017-03-26,0.05468718443068477,0.0874949875274746,0.07890886159815597,0.07447395444397152,0.30816841048078536,0.09281336039619544,0.1590207015049517,0.1280810059994243,0.17434745676286256,0.17068345655340247,1.3286793796979088
2017-04-02,0.05480135455843587,0.09357906062965458,0.07799832084403628,0.07449901073388683,0.3123549207063472,0.0937232934048622,0.15650986164362857,0.12916109755168545,0.17809127971464253,0.16941839589594201,1.3401365956831215
2017-04-09,0.054972603446731834,0.09425508518008298,0.07799832084403628,0.07646155078822871,0.2876944650826985,0.09463322641352895,0.15525442930677358,0.1302363024331735,0.17769456821162496,0.16992169716794756,1.3191222488748269
2017-04-16,0.054972603446731834,0.08942644399964846,0.07799832084403628,0.07646155078822871,0.2738159022552055,0.09463322641352895,0.1573468082640696,0.13032703296671735,0.1748557325131078,0.17001690878122044,1.2998545302724949
2017-04-23,0.054678872438609555,0.08701212730026474,0.07890886159815595,0.07545546363465905,0.2915657739820522,0.09736303511513855,0.15595188068840998,0.12869341488870537,0.17636812738438695,0.16562334688210442,1.3116209039124869
2017-04-30,0.05473617391683892,0.08701212730026474,0.08049650014402181,0.07583276084587251,0.2990785621015774,0.09645311178208119,0.14869831436346959,0.13032703296671738,0.17807888823117118,0.1679493236487512,1.3186627953007661
2017-05-07,0.05513739772439709,0.09000587471596688,0.0801881025472323,0.07681913377312166,0.2978167308951724,0.09918289145686265,0.14855883153085836,0.13459257961454393,0.18466154688146835,0.16800379676417906,1.3349668859038026
2017-05-14,0.05714342851555815,0.09889057760063331,0.0801881025472323,0.07876425288869458,0.36672235269424885,0.09645311178208119,0.1486983143634696,0.14339605028508942,0.19351274671870297,0.16818057844412268,1.4319495158398332
2017-05-21,0.05628370463553524,0.08652924372805346,0.0801881025472323,0.07868846264084016,0.3899777113433259,0.09645311178208119,0.15664934447623982,0.14584649355639098,0.19052738070573683,0.17275101509416302,1.4538945705095987
2017-05-28,0.05674221311244094,0.08643265767561065,0.0801881025472323,0.07876425288869458,0.4071521077424585,0.09645311178208119,0.1659953145708631,0.1457557710999889,0.19121193859955785,0.17264222841355992,1.4813376984324882
2017-06-04,0.057143428515558176,0.08189375908917028,0.0801881025472323,0.0788908620310641,0.41231910260009086,0.09554315942219567,0.165576853666836,0.14611877400558201,0.1935024000344843,0.17811392455329475,1.4892903664655084
2017-06-11,0.056455646890207566,0.0812177345387419,0.0801881025472323,0.07990555013053867,0.4294272590301602,0.09554315942219567,0.15860222819473124,0.14793386930496524,0.18544867190580513,0.18009938119320892,1.4948216031577868
2017-06-18,0.05702878773911525,0.07803085392648977,0.0801881025472323,0.07990555013053867,0.435225626987642,0.0919034273875287,0.15957867005397694,0.15519444435390078,0.17709611681433546,0.1839607366328798,1.4981123165736396
2017-06-25,0.05668492424087295,0.07484394218756912,0.08043559238400763,0.0794235663542518,0.44156941412948714,0.0909934750276432,0.16125258810724588,0.145846493556391,0.18208777851007948,0.1868088283054912,1.4999466028030393
2017-07-02,0.056455646890207566,0.07716168839784428,0.08043559238400763,0.07988015856466554,0.4149600227898656,0.08735375266858561,0.1594391872213657,0.1538330905707963,0.17927448235422858,0.18113998123689026,1.469933603078457
2017-07-09,0.056455646890207566,0.07474737169846057,0.08198242166273134,0.08085000015202051,0.4212749737794186,0.09099347502764321,0.15902070150495176,0.15406448452832894,0.17947362535344968,0.18148230959981956,1.4803450101970317
2017-07-16,0.056455646890207566,0.08247319758715585,0.0897165965345544,0.08214913637411965,0.4734895651821586,0.09099347502764321,0.16097358522344318,0.1568074495661064,0.18552330707852896,0.1815645311633553,1.560146490627273
2017-07-23,0.0560544356893108,0.08189375908917028,0.08763646303848618,0.085587887530103,0.482531473458181,0.09099347502764321,0.16585581933205848,0.15123005393710626,0.18705443231096291,0.18527520468524633,1.5741130040982685
2017-07-30,0.056111766583083415,0.08382522334301122,0.0961674651935994,0.08658137724835041,0.4718817278753179,0.0891736186859191,0.1587417358397293,0.15315013592526389,0.18609589176527183,0.1805375593704218,1.5622665018299682
2017-08-06,0.056341010315985096,0.08556351549196654,0.0961674651935994,0.08732677169849443,0.47997670127337894,0.0891736186859191,0.16599531457086314,0.14994997235452856,0.19467249551086052,0.18235863936253646,1.5875255044581322
2017-08-13,0.05553861312751433,0.08189375908917029,0.0961674651935994,0.08569021375243333,0.4476835656816368,0.0891736186859191,0.16376342796856905,0.14766417354114186,0.19602928115900878,0.18224914800165085,1.5458532662006437
2017-08-20,0.056455646890207566,0.08585325030429361,0.0953918968900173,0.0858947678494796,0.46358626003761827,0.0891736186859191,0.16460038699520352,0.15068142215927025,0.1968241559725133,0.18160554887414254,1.5700669546586652
2017-08-27,0.056169068061312805,0.08855729403433725,0.09330999062571488,0.08622724537065009,0.4702170500759783,0.08635283022929595,0.166134784997281,0.14940140519382678,0.19977334948669906,0.18030476225594136,1.5764477803310373
2017-09-03,0.05330330498568788,0.08971614768530699,0.09330999062571488,0.08819622719372844,0.48973668519561364,0.08635283022929595,0.17394636949602024,0.15817893208499517,0.20500948738109662,0.18055606719973002,1.6183060420771898
2017-09-10,0.0544496160990465,0.09464138269985148,0.0979755179232501,0.08928199379626336,0.4702862568414794,0.08553387697564276,0.18119992341476723,0.1594589975132893,0.1982362329924547,0.18048712819472795,1.6115509264507728
2017-09-17,0.054334996333705886,0.09734543421156223,0.10683997137561921,0.08766473880468116,0.5174614256334101,0.09281336039619548,0.18008397391052347,0.15653319829432263,0.19979839827754473,0.18526871630830508,1.67814421354587
2017-09-24,0.05444961609904649,0.09985630583672023,0.11254517384587574,0.087716103081421,0.514272424460599,0.08389598981955514,0.17771261688181156,0.15726464809906432,0.18981345949464712,0.1810520956393853,1.658578433258126
2017-10-01,0.05502276535239511,0.09695914447346089,0.11223340870139639,0.0885375560001857,0.5136116883941367,0.08435097567510727,0.17757313404920033,0.15443020135355806,0.1926002141561979,0.17915049595309654,1.654469584108735
2017-10-08,0.054163041472372185,0.09966314929516887,0.11067462569630637,0.08843779575651936,0.520880395120751,0.08435097567510727,0.18064196727193546,0.15413076555372388,0.1940748415852796,0.1835738405660418,1.6705913979932059
2017-10-15,0.05444573744955942,0.10130488651834993,0.1340565630005374,0.0885151327441259,0.5590630098203903,0.08435097567510727,0.1784100930758348,0.151460624026178,0.19618683294142983,0.18799713199556953,1.7357909872470823
2017-10-22,0.05375509831429417,0.09995288410749595,0.13093896851215278,0.0879740152295697,0.5656996502704172,0.08435097567510727,0.1792470521024693,0.1474094366438833,0.19526201113541583,0.196223596205966,1.7408136881967715
2017-10-29,0.05317957060416367,0.10362267941862788,0.13155522261984506,0.08812856403509187,0.5799499776459224,0.08444196510573018,0.18064196727193552,0.1376496162330496,0.20375982876579773,0.19536931096982454,1.7582987026699886
2017-11-05,0.052488923064457495,0.10323635855385802,0.11714906718918035,0.0877683256646129,0.5995727020100019,0.08444196510573018,0.18036297679432622,0.12973132760662442,0.21556923968192257,0.19302667449762953,1.7633475601683437
2017-11-12,0.05214359299127372,0.10342951509540937,0.12664768753991337,0.08712163645645458,0.6209767796819261,0.08444196510573018,0.17631768930615194,0.13369051634411677,0.2182810728988542,0.1923102007922203,1.7953606562120508
2017-11-19,0.05323712001340036,0.09792485714621357,0.12047358431193693,0.08652672279687772,0.6072436730610911,0.08444196510573018,0.1675297497915209,0.134058761314721,0.21339690629982497,0.1901605004630504,1.754993840304367
2017-11-26,0.05294935615833511,0.09966314929516891,0.12058326811682046,0.08701819264759819,0.6233329151407467,0.08444196510573018,0.18662934509032653,0.13590023655913713,0.2194419463306006,0.19017423508063327,1.8001346095250972
2017-12-03,0.05300690136535134,0.09522082119783708,0.1269297499170311,0.08789767065879832,0.5683351082274983,0.07779943672636606,0.18327585175958958,0.1334142377097478,0.21452565593531137,0.19288898262958684,1.7332944161271178
2017-12-10,0.053755098314294196,0.09367563890043033,0.1253430867496716,0.08634300051267804,0.5505387104780111,0.07761743851390147,0.18167201629294527,0.1352557210313057,0.21241863344134523,0.1949158691517743,1.711535213386357
2017-12-17,0.0531795706041637,0.09106818900449665,0.12645375096682326,0.08678446507187443,0.5507400090026656,0.07534260599223462,0.17059087876814283,0.13433501571766476,0.21818787094891584,0.19750842779890157,1.7041907838758834
2017-12-24,0.053524900677347484,0.09647626868291677,0.1265640755313095,0.08880997889178933,0.5614063908272356,0.07734446538422803,0.17511085202891968,0.1362685703783009,0.21949220749623213,0.19426421273650682,1.7292619226347865
2017-12-31,0.05519393860072278,0.09937345339117752,0.1265640755313095,0.0879232231571312,0.5563174753973481,0.08143916876103306,0.1807971687516088,0.13885479040281817,0.21224304652951534,0.19370964264998095,1.7324159831726456
2018-01-07,0.05433064703552703,0.10700270879076426,0.1265640755313095,0.0886269808036586,0.6192808812023163,0.08143916876103306,0.1815261938954969,0.14433104406252822,0.21947957063685045,0.19646859891477478,1.819049869634259
2018-01-14,0.05461674260906858,0.11076902790100196,0.1265640755313095,0.08602032199016846,0.6410733596639595,0.08143916876103306,0.1856087247763154,0.13941172548239752,0.22210083969487973,0.20208363766066725,1.8496876240708011
2018-01-21,0.05426997537648656,0.11743259397283744,0.12243006544378235,0.088600927626562,0.6615722594246068,0.075797572496568,0.19085767355620664,0.1447022856527305,0.22381904361094382,0.20430183823164444,1.8837842353923684
2018-01-28,0.054790138832020996,0.1335601769206508,0.12571958285312806,0.08873130080035146,0.6995801381321837,0.08143916876103308,0.18808739537810276,0.15166363490751797,0.21510261649245507,0.20148751802917872,1.9401616711066225
2018-02-04,0.05369202298514909,0.12863499637777623,0.11982396798759633,0.08655932950136339,0.671376218479087,0.0777084376201338,0.18604615475008035,0.14887905643532245,0.2012941689308995,0.1908813485045534,1.8648957015719616
2018-02-11,0.05097563624031177,0.1191709172484613,0.11791189861577064,0.08635000107467758,0.6672360124596096,0.07734446538422804,0.18035977599642414,0.1450735433972163,0.19616462642154553,0.17958211927409617,1.8201689961123413
2018-02-18,0.051958170013357105,0.12313035399191471,0.11631849323348029,0.08674247064056946,0.7010464010220979,0.07643452269995192,0.17671466268317718,0.1487862500763428,0.2171381119085616,0.1846009187258106,1.8828703549952637
2018-02-25,0.05028208076404541,0.13462251455418198,0.11674352331706728,0.08703032516692559,0.7070553006183816,0.07279479066528494,0.1727779666060005,0.15017850700387342,0.22100415251167588,0.18303426820326582,1.8955234294107026
2018-03-04,0.04716112524416162,0.13713340952434136,0.1197778760135073,0.08734555609282521,0.6804813999277349,0.07288578977151723,0.1727779666060005,0.14033986984361205,0.22189815919295158,0.1785977341027676,1.8583988863194194
2018-03-11,0.04617861248221859,0.1420586445388859,0.11850022272433547,0.08826499005750668,0.7057686536847637,0.07288578977151723,0.1737985745138183,0.14655865514657726,0.22664575364989256,0.1866899766631166,1.9073498732326324
2018-03-18,0.046005220461486654,0.13616772019659015,0.12057639063041795,0.08931576279073616,0.720584169645194,0.07279479066528494,0.169132865698947,0.1418249654386895,0.2241775582639209,0.18652248878539024,1.9071019325766576
2018-03-25,0.04681436641602052,0.13819576272120676,0.12309656934343023,0.08892169284093891,0.6702110715640692,0.07279479066528494,0.1787559405297799,0.14006140230382239,0.20770612773958083,0.17455086160682018,1.8411085857309537
2018-04-01,0.0465253713103597,0.13655400215302435,0.12309656934343023,0.08927774696746414,0.6662410542972543,0.07279479066528494,0.17496500481908453,0.1393827931605642,0.21128250208055668,0.1788065056083689,1.8389263404053922
2018-04-08,0.04906837443890601,0.13442940470263345,0.11877458174711822,0.09165150074891375,0.6163571171764538,0.06369544606520344,0.17788109298844343,0.1525815051443964,0.21203809630041673,0.17873678214795793,1.7952139014604434
2018-04-15,0.05028208076404541,0.13384993507797935,0.12069544376460346,0.0910976069851911,0.6659821943762938,0.06369544606520344,0.1755482323779111,0.15913415102543527,0.22003444736206496,0.18225292402429727,1.8625724618230253
2018-04-22,0.04854822779225343,0.13809916110542975,0.1190947550814955,0.09151962553883322,0.6579559841106217,0.07188485765661821,0.17569404236916608,0.16053824904280617,0.20868830616463324,0.17672755252039787,1.8487507613822551
2018-04-29,0.04808553390376689,0.13655400215302438,0.12394080571777058,0.09151962553883322,0.6511091170195574,0.06733518293767511,0.17788109298844346,0.15520261842137606,0.2044068645933317,0.17897399348609525,1.835008836759874
2018-05-06,0.048201674872915,0.13220820563646546,0.12377769680112242,0.09267139233125389,0.6877307531598306,0.06733518293767511,0.18575452236137707,0.1591341510254353,0.23149401357404426,0.1732812138795958,1.9015888065797149
2018-05-13,0.04884049222543423,0.15635140375697112,0.12018994139446589,0.09261841872991645,0.7322350287998445,0.06733518293767511,0.17861010572613814,0.1582916728298725,0.2374881381034275,0.17753681799358134,1.969497202497327
2018-05-20,0.04709826422826009,0.1562547865778598,0.12067915423159208,0.09253900750171747,0.7075231671893213,0.06733518293767511,0.17423600448758333,0.1544536896818361,0.23552169555808494,0.17335095063586117,1.9289919030297915
2018-05-27,0.04918894875064226,0.12177833601772659,0.12716953639947154,0.0922742467833368,0.7171319276744396,0.06824511110853716,0.17846432054727002,0.15173907541168427,0.23839122369338528,0.16948604520306873,1.9138687715895621
2018-06-03,0.04936316860880536,0.09800086847075941,0.12716953639947154,0.0926449100009313,0.7415828221067192,0.06824511110853716,0.17409016968394156,0.1567939122764939,0.24048969892647512,0.17044781412608326,1.9188280117082177
2018-06-10,0.04895664159902327,0.09461485499659851,0.12716953639947154,0.09289887036312368,0.7549971783364486,0.06824511110853716,0.17933916808860653,0.1549217438933378,0.24233541652393795,0.17438362635032725,1.9378621476594122
2018-06-17,0.05023428470850266,0.09132558320822307,0.12716953639947154,0.09055974388259895,0.7635753236478194,0.06824511110853716,0.17540244719904302,0.15801081445611778,0.23871996606924287,0.17234545164776438,1.9355882623273213
2018-06-24,0.05052464553581386,0.09122884930410474,0.1266289061640026,0.09055974388259895,0.7223826582819971,0.06870008728847991,0.17511085202891988,0.16147432515724244,0.2337645177682643,0.17266871375550122,1.893043299166925
2018-07-01,0.05087309785880144,0.09703342826790345,0.1264650995313426,0.09037374172188603,0.6819383465222938,0.06870008728847991,0.16884124571643716,0.16475064002062012,0.2340047203364797,0.17056025716664308,1.8535406644308872
2018-07-08,0.05046657925346028,0.10080641626687331,0.12630127865958035,0.09193271234095875,0.7119622155639952,0.06870008728847991,0.16986185362425493,0.1693909741238876,0.2376201298951897,0.17675913017456954,1.9038013771912494
2018-07-15,0.04918870922407591,0.10341848069141629,0.12286118274359523,0.09155916127978078,0.717690628125099,0.06642524025339898,0.16840382814886562,0.1669387538813958,0.24186770959086645,0.177012176875283,1.905365870813777
2018-07-22,0.05099755082002477,0.10970679142914368,0.12171452207587294,0.09249315963207048,0.7222099740930784,0.06642524025339898,0.17452759965770656,0.16410925034665505,0.24200671504406543,0.17689972053886885,1.9210905238908853
2018-07-29,0.05140601505344017,0.11522113755391887,0.1214984579378355,0.09273328874341578,0.7254629138881835,0.07279479066528495,0.16475871483561869,0.16043095229148446,0.24142523548057332,0.18491182898482103,1.9306433354345764
2018-08-05,0.05076415529330595,0.12121919988928848,0.12396125306864857,0.09239863863403854,0.725692937656852,0.07279479066528495,0.159655563640789,0.1562810622367153,0.2629282830780553,0.18547405748347442,1.9511699416464523
2018-08-12,0.05187279770243692,0.1116416484898542,0.12740919472999143,0.09242540706651184,0.7334364427217835,0.07279479066528495,0.16446711966549557,0.1583559830326746,0.2623467217225931,0.18378734539580543,1.9585374511924316
2018-08-19,0.05105590285336984,0.1036119640629872,0.11690122137484804,0.09175566875383911,0.7047368185199578,0.06824511110853715,0.1605303987759321,0.1587332663249236,0.27601593890303194,0.18901633900954068,1.9206026296869676
2018-08-26,0.051114259088935354,0.09997697614893686,0.11715820157329478,0.09237185232018082,0.7836103495355367,0.06824511110853715,0.1530943745643766,0.15562083666813412,0.27421459344935284,0.1910966482746593,1.9865032027319445
2018-09-02,0.05123095054896409,0.10540732695868886,0.11189265986422069,0.09215753498724248,0.8079633119583014,0.06815412167791424,0.15776010819163477,0.15524356953016868,0.28876503731573794,0.1893255739908981,2.027900195023771
2018-09-09,0.04685473294578525,0.10705582645060763,0.11518363678155037,0.09184717673859669,0.7830022394470075,0.06815412167791424,0.13997202122393856,0.15137667021458248,0.28073498796240515,0.19430876714456133,1.978490180586949
2018-09-16,0.04592115083890991,0.1026921476629793,0.1138672460146185,0.09184717673859669,0.796164390252459,0.06815412167791424,0.14478354003006488,0.14383142438097507,0.28395716217682715,0.19737931175693932,1.988597671530284
2018-09-23,0.043762201245111175,0.11151651928237107,0.11337360481668242,0.09077135218579802,0.758779871521643,0.06733518293767511,0.1469706030555357,0.1509993869223335,0.2761173813939587,0.2021761635113539,1.9618022668724624
2018-09-30,0.04166163310020073,0.11704384522792251,0.11365277665603674,0.0914437637654412,0.8093844351790509,0.06733518293767511,0.15236537423287536,0.14675518816021477,0.2863674488479622,0.19551153672421379,2.0215211848315935
2018-10-07,0.041719968324663945,0.13488649982996925,0.11068363192850027,0.09105222403153904,0.7772417189394094,0.06733518293767511,0.16155101908994332,0.1528973213877477,0.28452809057617534,0.1968274540247086,2.018723111070332
2018-10-14,0.03967773120199624,0.14885028128838051,0.10557009975584497,0.09126823115530486,0.7100762202958137,0.06733518293767511,0.16461290484436378,0.14662168916097923,0.2817625404828751,0.18942698147231588,1.9452018625955496
