Date,CNEC.CL,AAPL,AMZN,BAC,BAP,BRK-B,BVN,C,CBU7.L,CFMITNIPSA.SN,CSPX.L,EIMI.L,F,GOOGL,IJPA.L,JETS,JNJ,JPM,META,NKE,NVDA,PBR,PFE,SCCO,SGLD.L,SPXS.L,SUAS.L,URA,VOLCABC1.LM,VOO
2016-03-06,0.1385224545020587,0.06294528846483605,0.03585903448713679,0.06614180693010074,0.09386069963335508,0.04586115172628924,0.0637066366409984,0.08430371557864924,-0.006013117053740191,0.03399894854372132,0.025106307010593687,0.0823969483239162,0.0898158164033569,0.007394664290894859,0.03442674356686459,0.02615190040389459,0.006806246127340598,0.043621766718967114,0.004355121006881069,-0.021405717907225674,0.027462323100527986,0.5562127102334073,-0.0172013852471683,0.09378792866168406,0.044617460839638357,0.0243730512269833,0.0,0.06880003113651001,0.05526316162352085,0.026818235840371907
2016-03-13,-0.08111238234854479,-0.007280676333395353,-0.009615074666958545,0.022339065276417713,-0.002081639189298712,0.019424459317748388,0.02903809916314315,0.003736383635556617,-0.004587920701629167,-0.0012717676584659277,0.007601703135689197,0.010874998797889557,-0.02207522481098867,0.02006239153223488,-0.0018838136647963966,0.0008091119196300678,0.011361655554719574,-0.01182334615483216,0.009410440579074253,-0.01673353534253008,-0.0065320651263679474,0.051330697128704195,0.026590223443209382,-0.0033407555932331023,-0.010697965178927626,0.008536271490592329,0.0,0.01122747137323854,0.1720698025880647,0.01197153817021479
2016-03-20,-0.008827384202655386,0.03579080781110866,-0.030775414707114646,0.0,0.03584671018934449,0.01073593907680026,0.07231028389737637,0.012793212388586772,0.006730061457749903,0.0337355048647241,0.016151276519057012,0.026405818485705224,0.026335717502988354,0.014150027255053876,-0.001101030316222662,0.027485868346914577,-0.0019494994667540455,0.019211285305705816,0.018645489707475482,0.04843523384808068,0.0493483435555655,0.007233243281462798,-0.034426253712054766,0.0554933607813799,-0.00571059755051051,0.01594082708840938,0.0,0.06883803341929062,0.10638290416559748,0.013280643061696296
2016-03-27,-0.020356303655742813,-0.0023602699984287545,0.05591577263442549,-0.00797683017155637,-0.07525346988777293,-0.014420392508080693,0.06414471544661215,-0.03674780585636028,-0.0011344867910895173,-0.022114560345151246,-0.010561482127406818,-0.02429729559042615,-0.042522248853536504,-0.0007544474903427023,-0.014013531934651047,-0.02399677468454431,0.007534862996618541,-0.0165343050761948,0.014356262835372835,-0.021273040228992457,0.01981658841489753,-0.03052055775465956,0.021392184925373314,-0.013055768931005352,-0.02496946999108962,-0.010646220090786085,0.0,-0.03947393241886732,0.03846153846153855,-0.01140884128522246
2016-04-03,0.03506500029680493,0.040882066319874344,0.026674678000147,-0.008772126268744795,0.03226064179056509,0.026265025049963198,0.17156107559088984,0.012637322377440086,0.007219980881641552,0.019427851660432705,0.01801938440254114,0.022460986430816066,0.0030629053703756792,0.01964653508349845,-0.014212702089256513,0.008867299192083289,0.008124808122612626,0.006556706632778075,0.026625285710104807,-0.0009734014307640759,0.048433874648539765,0.08703715834649328,-0.001329523424664969,-0.014658365473388724,-0.0073526111991367715,0.01856047732835764,0.0,0.05767874654900518,0.0,0.02409275288948054
2016-04-10,-0.03387709978286402,-0.012092061965296219,-0.006516280694928822,-0.05014743344210748,-0.0185171853427174,-0.018985992454332634,0.036939435402674414,-0.047092203521734044,0.0036645794800262976,-0.005239374262753893,-0.004074686883935752,-0.01002870040426862,-0.041984596516640216,-0.013252545526037385,0.01992547466964978,-0.008789361295766462,-0.0008243710773401247,-0.03557676020739542,-0.04678619520813898,-0.035232903799129245,-0.013554837923642982,-0.020443117001205824,0.08189070789831754,-0.05950654363006258,0.02386262427667485,-0.004296730328694709,0.0,-0.012270047266562556,-0.2907407231447785,-0.011593089064974138
2016-04-17,0.1142857577736276,0.010951514924848915,0.05262364052489099,0.0869566135754678,0.1056361156410337,0.01694314072744607,0.02798974474154181,0.10995753587860957,-0.001604918763155827,0.008973726440681284,0.013733585757668587,0.03232031312537442,0.031075632380760165,0.027032123382127793,0.037484127138966095,0.04054807771002,0.009899424158386294,0.0794605752204891,-0.008948663060787676,0.0013461889626182888,0.0412229473938337,0.16869569640815918,0.0,0.07947524068924561,-0.008508681666459461,0.013800472982241185,0.0,0.0924776611915692,0.5143604411391234,0.015940734175221127
2016-04-24,0.06293708649918828,-0.03796099266063735,-0.008611760194269236,0.07928571965682751,0.04230404833544399,0.018543072280922557,0.03960413372706695,0.04563662857274564,-0.0055057473259099154,0.002105429677868864,0.0020565238893797133,-0.0028037134117716578,0.05177721722976658,-0.054141101921375556,0.029087592387564865,-0.042066891776921356,0.028498695569415755,0.0339419893447086,0.008391069326250555,-0.0011762591240001008,-0.023161975934311574,0.07142845580293589,0.023692245685716706,0.04324493964946985,0.008913369415203265,0.0006602195512959153,0.0,-0.015792987624409838,0.12068958738298297,0.0057724674155468225
2016-05-01,-0.02412279330243583,-0.1129824501621659,0.0629975897629631,-0.03639974320136097,0.020992709180308378,-0.0043118532624786265,0.20833328052122124,-0.014690023222264315,0.0029095043335489734,0.005086641666417924,-0.014161080519591196,-0.008434878345300878,-0.003673485860270498,-0.04051385025936738,-0.057572190959587544,-0.042054296862436,-0.010942731255781823,-0.012036803207430391,0.0634950854474754,-0.00824503789119757,-0.020402430094898394,0.07083329975907104,-0.01683186239647494,0.016444048320692017,0.042118671820729814,-0.012845565056539665,0.0,-0.028241148502159308,-0.030769131815374662,-0.01273089189776555
2016-05-08,-0.03595509109857409,-0.010881148745713554,0.021771055007658413,-0.030906718558337487,-0.03713377555736752,-0.005911469862579621,-0.0108376328118015,-0.039391607943830675,0.004512895515472737,0.001031475490067102,-0.0038513869861286354,-0.03922494941830368,0.002082079281509497,0.024438938326788673,0.00852408726967746,-0.026593385697691763,0.0058888841839701556,-0.025316425087801075,0.01624421509611995,-0.008652798396530326,-0.005629312222761529,-0.04928660046710287,0.026597403015795162,-0.038422381374404124,-0.0008280695294419216,-0.0041668934349011755,0.0,-0.047556146537483746,-0.07936511766920906,-0.0030123307607212713
2016-05-15,0.05011658068363167,-0.017783448696665705,0.053371916332610514,-0.016300472931255805,0.03235240933452532,-0.022265256046329673,-0.0009959146391775864,-0.02927249291113554,-0.0013638039860754958,-0.0019910207938218516,0.009613436025890598,-0.008853925521460027,-0.016369092733221957,-0.00048252035049722863,0.005634694221172465,-0.01691241483082817,0.0072731887617056845,-0.006493558459792381,0.0026780445764715832,-0.01916826280733186,0.15992074209086882,-0.06139137604089373,-0.011613824308852938,-0.049842640052147114,-0.01712705778384327,0.009868235254739899,0.0,-0.02704590752599456,0.12068958738298297,-0.004717536615940654
2016-05-22,-0.0466147824694938,0.05192252064464564,-0.010029271161302145,0.04610966947466211,-0.03493592886010377,0.0030410746331792637,-0.0059819503234566085,0.04152160881371825,-0.005663574968207241,-0.014529424434937432,-0.0030532580206357185,-0.004466508897852495,-0.0022695423840146667,-0.0043044794563128486,0.0046693081985651474,0.006175505991962593,-0.008101479345490548,0.03774481607072655,-0.020532600917211652,-0.014482661342332559,0.08174737076999916,-0.06250011711949754,0.025674737859222585,-0.01330369964578415,-0.0164618601337696,-0.0037758348983262247,0.0,-0.01853157395837779,-0.06153845853985984,0.003887873172366829
2016-05-29,0.036088384647821714,0.05387501249341087,0.013431990047482856,0.024793292154555724,0.020645364354384244,0.010717085615436606,-0.04513558667505935,0.037416880439694156,0.0007675315655986115,-0.002514013394561254,0.019257756716362318,0.022432740524418238,0.019712093813917253,0.0358731742200884,0.005731914790009007,0.006137690802917595,0.010894900423759069,0.030231571626450293,0.0172986849399015,-0.005134872588357209,0.035416146281976424,-0.09457347509770575,0.025785057926888344,-0.003370662324784557,-0.029229276069023147,0.01954663804548873,0.0,-0.0021787452543514663,-0.01639328600423584,0.022706658243475397
2016-06-05,0.03483163990426297,-0.024215247683159413,0.018673506813581486,-0.030914170495235815,0.05169255195160982,-0.015416858177678128,0.16701685986673032,-0.025547703547404876,0.0064583466910865805,0.009038674211511832,-0.0022916935569538,0.013164332264777867,-0.03048288114169162,-0.01570362738626241,0.0018484711948041355,-0.01742923412053765,0.015036702663847601,-0.01207380959018367,-0.007622671093419631,-0.04876291699847346,0.015265749477656243,0.042808208546340154,0.0023116418903441627,-0.007140240674002429,0.022624009903197795,-0.002144099532582766,0.0,0.05094624130045289,-0.01666692708685258,0.0007780711370024562
2016-06-12,0.15092275725080517,0.009293309148786122,-0.010516311702940428,-0.0376620310671788,-0.017096437789579255,0.004392766897184597,-0.0018001793608031225,-0.032826598755320346,0.0025266900299412143,-0.0003204960536050683,0.005359619376909208,-0.005293580688967681,0.004600952078981813,-0.0036283256561473465,-0.004612592981778296,0.023059974296565366,0.01960603962045382,-0.012376261031643576,-0.01561573411711037,0.034069301129165064,-0.006024139189255262,0.06239710648807417,0.017296059868323832,-0.017032567033759216,0.02343947848798056,0.0053857754790263,0.0,0.04155114761862522,0.0,-0.001295900945320838
2016-06-19,-0.039622563209266826,-0.035414093541974556,-0.016046585524225332,-0.03109181000361494,0.026362340420047925,-0.007265793024894718,-0.05951305307634791,-0.03234594260334389,0.003320405756696676,0.005724334874739778,-0.017211612886331995,-0.012094823370935592,0.012213636926689864,-0.03947136937065021,-0.025795462218881182,-0.06631994947810504,-0.013075716267733073,-0.024436295323266077,-0.030869480132356797,-0.025404019946357215,0.011256017338006963,0.023184112912144617,-0.030320153802395278,0.023873681868757712,0.014545142422718982,-0.017805619425605768,0.0,-0.034574450834125914,-0.016948992404449026,-0.011626312996103394
2016-06-26,0.011787838856043065,-0.020245709419188573,-0.010518215383319318,-0.029850590016097467,-0.03117960811645981,-0.0072478437052370115,0.085330548985181,-0.051318416839503445,0.00247206981516479,-0.003096753497690008,-0.003848790348644826,0.0024485424521909493,-0.05580699932755118,-0.027050193832379832,0.012842894834475205,-0.040389981578120904,0.001298753847487344,-0.04303121791034337,-0.008317125693515504,-0.02085253174232804,-0.021190415179033195,0.018126933816315693,-0.007305776125367425,-0.03873637379799255,0.02265347018100239,-0.002868280725332961,0.0,-0.04476601340905473,-0.034482754854610165,-0.021477551114181925
2016-07-03,-0.048543743819980945,0.026659570436944557,0.038228180839868564,0.007692560901594092,0.05172505925573123,0.030420154575643288,0.09363991749752287,0.046401862775323544,0.0038978431893892385,0.01618515360013184,0.023726161133923007,0.049829042109358124,0.015974986163867166,0.0365589923738765,0.011427669537104945,0.037735878245211296,0.04894913623234065,0.027852394624543253,0.018825876464038105,0.057425249839275994,0.020336156194594057,0.1083084744368612,0.04710029060284038,0.03442905560233189,0.015335727040344471,0.023409321539372918,0.0,0.030281520059980416,0.12500004241883267,0.03876019416999266
2016-07-10,0.038775549579866286,0.008238622389656669,0.02773950592921315,0.005343623008976062,0.015657435800083164,-0.0021534648716639015,0.04684965274438979,-0.00450558620557584,0.0004754769369201828,-0.0012342226572696902,0.010030451102072568,-0.006049286279719568,0.029087292482384397,0.010601673517808496,0.004488483404856636,0.009790166918353549,0.01286206140110524,0.017161671553343583,0.026709717580893466,0.01996032768415179,0.0897991115433785,0.0,0.015462663563982071,-0.02534068122077271,0.01090859695261881,0.009886204948730937,0.0,-0.016795168611757894,0.0476189901628532,0.01334331189221527
2016-07-17,-0.03143413461379796,0.021721313141614518,-0.01390437974356451,0.03720529017544849,-0.0015987619565710487,0.01615041714440002,-0.017746984877816563,0.05597901158763596,-0.006256937289411457,0.018502958320510965,0.01740395794825389,0.034644183051171895,0.03666963964972081,0.024868343183542807,0.024345174020137028,0.07617723177242564,0.0012207583673671252,0.0380071625526992,-0.0032412022266093965,0.02027545110217077,0.03638148138738506,0.08835331878179109,0.017995648840113843,0.025223214580665898,-0.017204940430044058,0.018070627591981525,0.0,0.03274027847424854,0.04545458908089395,0.014551535767413748
2016-07-24,-0.0375255210898402,-0.0012148979164035012,0.012808677243429933,0.05270898065265328,0.037480596550591994,-0.0093854566399304,-0.001571091408302916,-0.0006768626307922521,0.0005977281223601416,0.010838489976557453,0.003697313174431338,0.006787312938512091,0.019896839907500352,0.032149348211336415,-0.0030084922914772605,-0.028743019841992123,0.01650414170276604,-0.002181045362176559,0.0354269850555986,-0.019699504462341477,0.03738129736147955,0.0405904154129797,-0.0008160562346390954,-0.006056093051491129,-0.004683665422477112,0.0033129825268016777,0.006139489010449584,-0.01860789239517835,-0.04347830078478587,0.006666383742262694
2016-07-31,-0.005268768185644035,0.05625385786052495,0.01872830655322244,0.007649509165171375,-0.009881103111127443,-0.0022821702429144386,0.1526356711970045,-0.011060840777558645,0.0038631615550219767,-0.006399463315560849,0.002799568017399112,0.006292107399929803,-0.08526019426405151,0.042224252445278054,0.020669927154705503,-0.00485860694628959,0.0015994568924229124,-0.001093135512291843,0.024297671840811885,-0.021681662255707668,0.04444855862044883,0.026004956227735132,0.004083117796655156,-0.010281959089797565,0.019439858973622437,0.0027382255400587585,-0.002196732973061555,-0.026685356520377512,0.03483597077586098,-0.0002506185579282949
2016-08-07,0.03177971976140537,0.03137881201715298,0.009449043894985909,0.03864725613650277,-0.002931255755158735,0.009565326007873853,0.03276456526286231,0.047381029305759714,-0.002935770219560485,0.0007421461718730704,0.003869366469152702,0.010719061083544368,-0.026567061626361688,0.019700674245493044,-0.0020694661713330786,-0.009320864945610463,-0.007905452712175798,0.036423254890292744,0.009762638976529292,0.006306376902516009,0.019264414224032134,-0.03686648051367314,-0.0393063132813084,0.008849839659095249,-0.007945424452998617,0.0036945944618829163,0.00978467956777096,-0.005050514745545076,0.0,0.004465888844114474
2016-08-14,0.02156061357566519,0.011965298161009885,0.008590265216034565,-0.009302364199464397,-0.006005456009538834,0.014212203302184312,0.03238591023208515,-0.0030619231342366993,0.002626087792799048,0.009673587491750846,0.002561445546873431,0.028281101225431593,0.011485151940671123,0.00014870521672372128,0.023848327053859197,-0.0034499638394005494,-0.008209835129358689,-0.014781416273686898,-0.0021573124956488776,0.0107429166787254,0.08316143431335044,0.04425826206273298,-0.0047751873592166705,-0.004958128688185237,0.010678824037421819,0.0026540280965228202,0.004844979865642918,0.04278470908801246,0.014925223631647278,0.0014986489074899634
2016-08-21,-0.03618104650060694,0.010907845029174412,-0.019739488991712295,0.020791457102676603,0.00421699919148022,0.006972642640030724,0.018566001196537618,0.020842255404561527,-0.004643218464891241,-0.003186727544282175,-0.001240990252597829,-0.0038676472203447165,0.004865819843861141,-0.009169204328211888,-0.009403956887299891,0.00750810690995074,-0.026781521215717863,0.008267054783569483,-0.010570148089646514,0.04340142365465782,-0.012372953971785283,0.08018345992022291,0.0,-0.0011437689012542274,-0.007396194170106174,-0.0010507961670579435,0.002169724049689181,-0.007649615470788684,-0.02941165719632932,0.00034887074899425663
2016-08-28,0.011470520612115287,-0.02212891102450154,0.01543619752707337,0.03745065683101556,-0.01610590680974655,-0.005647034204306678,-0.15524822205511413,0.012465346306717473,0.0005581890315824456,-0.001357625386270156,0.0016079610092318841,0.0017255827287361303,-0.0008071165959764315,-0.008040991397032293,0.002482812412947899,-0.009370775650912044,-0.0007160030698373232,0.005466155883075086,0.011330496484567742,0.001697550344914367,-0.0036941336010142267,-0.03393445137386708,-0.004574028922710083,0.004613416736636955,-0.00923822656029294,0.0014114481472620177,0.0048111802840440365,-0.02662916666703663,-0.04545456257314462,-0.005784074675718953
2016-09-04,-0.015463782168956941,0.00738743280837495,0.004473364930997592,0.013299388735943163,0.032802734603096795,0.018998022371853995,0.034226177565064075,0.008490580067326281,-0.0026698472886751423,-0.0006091575662684479,-0.002408032316921993,-0.0025839564046789,0.009693285804768914,0.004601447863857189,0.008012865044412454,0.02477469549716882,0.002352292131270639,0.0191784908024486,0.012404040813581041,-0.016610167807529108,0.009918032478831718,0.051591650043168125,-0.001435952124897777,-0.001148274493749546,-0.008173034361523168,-0.0024998070485274804,-0.0023941174939530185,0.005039332386968631,0.03174601139262512,0.004965298480317015
2016-09-11,0.01361244987608301,-0.042699412593442565,-0.015923609658368254,-0.01167131036612823,-0.046993741390302546,-0.02720280036033096,0.028777040870107795,-0.0071563767482083485,-0.00031964931854278067,-0.011510383524175438,-0.010021251359834005,-0.0021588617180468006,-0.00960022805048455,-0.010528719301806322,-0.0017343943105603277,0.0186812523614448,-0.009135264050237124,-0.012446130417390622,0.004663622187502048,-0.04370863318197804,-0.048136691227547934,-0.007306712965786111,-0.01926916864601491,-0.03218376410936319,0.01090984481113244,-0.00973098171670872,-0.012718953745763706,-0.021489743937640027,-0.015384653624933575,-0.023406487622663286
2016-09-18,-0.048553691074460725,0.11432165829693686,0.02417972265634294,-0.01588335798524876,-0.02180796679600494,-0.010980771136056555,-0.022377754674187122,-0.01611189708326899,0.0013588982495509327,-0.011148535492121692,-0.009457653420510082,-0.01990484550724081,-0.021809183274250743,0.012035959300253918,-0.021427585977599195,-0.038187582371820294,0.00016929106719132392,-0.01245334033992751,0.01549980035852716,-0.0027111357459507213,0.05577965714330402,-0.04311239678510703,-0.00469233169033878,0.0027714378871861456,-0.01791042056798431,-0.009934316221065442,-0.010938278308596172,-0.03879948632039609,0.0,0.001073417156457479
2016-09-25,0.019543920608458665,-0.019230705202820886,0.03497661800018559,0.0019370440606127914,0.03777429078772898,-6.892288266013846e-05,0.013590912651554987,0.015945077131774177,0.0015566352682185869,0.011157243828169294,0.017405142293199782,0.036644588860258454,0.004954604133792451,0.021291588761818803,0.047640204100706685,0.01615066928641795,0.004735847295468387,0.02172615375925835,-0.008600190295907861,-0.0005439504653763638,0.033577370432115394,0.008791171036898193,0.009428552062421547,0.024871656167112066,0.021588374446005254,0.017307927217879104,0.018677860945701896,0.018278689734702258,-0.01562494235010392,0.016774822283244673
2016-10-02,0.004259719312680099,0.003016739962225401,0.039168550777634925,0.008375916041393205,-0.02964229228534987,-0.0036551639951508674,-0.023288486516723106,0.001696373754799252,0.001753486845929908,-0.019511393925575438,-0.0007820698224419997,-0.006814303685325762,-0.008217261274032661,-0.013375067359219561,-0.006072593136583038,0.016335587858633982,-0.005723565782394857,-0.009814213323064647,0.00242284998235065,-0.0453305979938714,0.054965394580600346,0.01633973388826382,-0.011383677416213489,0.01309699601625347,-0.013236196110126386,-0.00024055795741906305,0.0048251087878934396,-0.024682078514761785,-0.015873055014182347,0.002017515651130841
2016-10-09,0.02863215970740529,0.008934045663292478,0.0025318935487603778,0.030671199884715117,-0.03738012705761884,0.00034611373527582145,-0.10404640920974884,0.04340489678135939,-0.006484423979335907,0.015019456346904825,-0.007581997987090694,0.00300170221870788,0.018227135804305128,-0.004166371094600718,-0.012077273476730821,0.0030408497085252506,0.009396390722805625,0.02282628074516757,0.005612881553890059,-0.016334359678552457,-0.024372708125061426,0.12861726476060453,-0.009152614790855274,-0.0030422003260377473,-0.05779116628841652,-0.006537015878931962,-0.010804339650740458,-0.02453973066864923,-0.01612907267203323,-0.006190902351305705
2016-10-16,0.022680235327739995,0.031299251817221485,-0.019620494362366236,-0.008059667964260164,0.0008189557487745525,-0.0023526957281199135,0.0024195175945735947,-0.013595833447511918,0.0016817416501451188,0.016015716831125237,-0.006309142096266318,-0.017528852420302332,-0.030919542216865548,0.004858222093279796,-0.004889922966485938,0.020701575113448056,-0.014089252872228508,-0.0014562193010535518,-0.008605288409694545,-0.003282461133751302,-0.012864546114986553,0.05792977771887253,-0.02681755823750076,-0.008008713092711561,0.0053335019433451425,-0.007266219352553893,-0.009466004427826413,-0.008647814246348418,-0.016393280633417717,-0.009267608167671137
2016-10-23,0.0282258058164242,-0.008756397395001447,-0.0048239957703472,0.041874992666298905,0.029730690048175745,-0.004022656413708137,0.09573599384980436,0.01974873637643193,0.0005995918383778776,0.028258145198099438,-0.0007936689348472248,0.012184538390911603,0.009236295264231087,0.024185993898710123,0.015898228577931217,0.028937495447392658,-0.03504571969912573,0.01436592972492945,0.03276504476015374,0.0029059058718983177,0.023488637175069327,0.09245960690990818,-0.014697015236363686,0.05344095794601911,0.01224289945395518,-0.001003022967604461,0.0007350840060620367,-0.014274411223488714,0.03333320560006148,0.004293818796706539
2016-10-30,-0.06568603779689886,-0.02469964275362846,-0.052100736063888764,0.0006002108586429244,-0.01787962059872661,0.0027854726983509437,-0.052129202327954594,-0.00020155389036902172,-0.0036754351720608147,0.006850506597259276,0.0015389076391811862,-0.0068787551950854064,-0.02495844255949775,-0.005460852540750238,0.0018494416236272126,-0.018969017823059042,0.0166605290799553,0.009052776510727778,-0.005905973141161702,0.004829032713911108,0.04471412540523567,-0.02465084534966311,-0.007768590092083749,0.01496356581967806,0.0007660153465134378,0.0009768672275454193,-0.0009794543432392055,-0.0104585871688061,0.0,-0.006820106635191059
2016-11-06,-0.0010494289220971398,-0.04291236804240195,-0.027398578254850814,-0.007793980542378565,0.050636955270056516,-0.007291687859429241,-0.02246327653796032,-0.02804683794689089,0.005012229853078365,-0.017902393132988914,-0.018934360962670427,-0.02597404205893572,-0.020368671290902696,-0.04692756608307591,-0.010650383690733234,0.007103796904763371,-0.001907403677695041,-0.01953416729558155,-0.08028015659937204,-0.039600175039719354,-0.04237547351503701,-0.10446482139125945,-0.060445000545549465,-0.017260374474651452,0.0282399785935592,-0.018177099414484754,-0.01323531680453649,-0.03983747223530376,-0.01612907267203323,-0.018705650235644522
