Date,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CIBEST.CL,CNEC.CL,CONCONCRET.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFCIBEST.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL,AAPL,AGUAS-A.SN,AMZN,ANDINA-B.SN,BAC,BAP,BRK-B,BSANTANDER.SN,BVN,C,CBU7.L,CENCOSUD.SN,CFMITNIPSA.SN,CHILE.SN,COLBUN.SN,CONCHATORO.SN,COPEC.SN,CPAC,CSPX.L,ECL.SN,EIMI.L,ENELCHILE.SN,ENTEL.SN,F,FALABELLA.SN,GE,GOOGL,IAM.SN,IJPA.L,ITAUCL.SN,JETS,JNJ,JPM,META,NKE,NVDA,PARAUCO.SN,PBR,PFE,RIPLEY.SN,SCCO,SGLD.L,SMU.SN,SPXS.L,SUAS.L,URA,VAPORES.SN,VOLCABC1.LM,VOO
2015-12-13,30825.59375,4535.6259765625,1029.6025390625,6039.60400390625,12089.939453125,30596.7578125,982.4710083007812,20341.259765625,471.76165771484375,9.417190551757812,500.58050537109375,2828.98193359375,838.6827392578125,42123.6953125,11895.9462890625,676.2081298828125,26835.5234375,8363.1201171875,7938.3837890625,4462.23193359375,1228.74853515625,16530.51171875,647.72216796875,12073.0966796875,14699.3740234375,17070.806640625,10064.1201171875,22964.58203125,2541.835205078125,4789.79150390625,23.906463623046875,189.70407104492188,33.207000732421875,1292.7083740234375,13.461525917053223,74.19127655029297,129.52999877929688,18.784801483154297,3.80908203125,38.252803802490234,121.06500244140625,857.4721069335938,2370.83837890625,39.031768798828125,157.23829650878906,782.6713256835938,5822.5556640625,3.598506212234497,187.9949951171875,923.1376953125,19.950000762939453,55.723026275634766,3065.6591796875,7.973476409912109,3862.947998046875,127.42520904541016,37.5587158203125,473.3930969238281,32.94499969482422,25166.02734375,23.53331184387207,77.28804016113281,49.13779830932617,103.40255737304688,56.56001281738281,0.783977746963501,904.3023681640625,1.2870980501174927,19.71982192993164,185.38946533203125,16.680313110351562,104.61000061035156,67.88671112060547,343.9150085449219,5.090000152587891,9.865522384643555,11.586125373840332,0.20700807869434357,155.16152954101562
2015-12-20,30825.59375,4535.6259765625,1029.6025390625,6039.60400390625,12089.939453125,30596.7578125,982.4710083007812,20341.259765625,471.76165771484375,9.417190551757812,500.58050537109375,2828.98193359375,838.6827392578125,42123.6953125,11895.9462890625,676.2081298828125,26835.5234375,8363.1201171875,7938.3837890625,4462.23193359375,1228.74853515625,16530.51171875,647.72216796875,12073.0966796875,14699.3740234375,17070.806640625,10064.1201171875,22964.58203125,2541.835205078125,4789.79150390625,23.906463623046875,189.70407104492188,33.207000732421875,1292.7083740234375,13.461525917053223,74.19127655029297,129.52999877929688,18.784801483154297,3.80908203125,38.252803802490234,121.06500244140625,857.4721069335938,2434.18017578125,39.031768798828125,157.23829650878906,782.6713256835938,5822.5556640625,3.598506212234497,187.9949951171875,923.1376953125,19.950000762939453,55.723026275634766,3065.6591796875,7.973476409912109,3862.947998046875,127.42520904541016,37.5587158203125,473.3930969238281,32.94499969482422,25166.02734375,23.53331184387207,77.28804016113281,49.13779830932617,103.40255737304688,56.56001281738281,0.783977746963501,904.3023681640625,1.2870980501174927,19.71982192993164,185.38946533203125,16.680313110351562,104.61000061035156,67.88671112060547,343.9150085449219,5.090000152587891,9.865522384643555,11.586125373840332,0.20700807869434357,155.16152954101562
2015-12-27,31139.615234375,4616.140625,1126.7352294921875,6179.46630859375,12292.94921875,32296.578125,932.6681518554688,20955.96875,477.8885192871094,9.417190551757812,501.546875,2904.362548828125,831.3900756835938,42123.6953125,11985.166015625,655.9795532226562,27652.53125,8363.1201171875,8161.9677734375,4449.6279296875,1273.6187744140625,16619.140625,639.0859985351562,11935.30078125,15410.6376953125,17307.240234375,9836.9091796875,22786.23828125,2524.496337890625,4688.95458984375,24.357406616210938,192.91358947753906,33.13949966430664,1253.2164306640625,13.87115478515625,77.15460968017578,133.88999938964844,19.375635147094727,4.091235637664795,39.37327575683594,120.91999816894531,850.291748046875,2454.9736328125,39.707767486572266,151.24746704101562,786.266357421875,5922.78662109375,3.6242103576660156,191.61000061035156,922.863037109375,20.34000015258789,55.723026275634766,3069.132568359375,8.268149375915527,3915.822021484375,130.71018981933594,38.004844665527344,480.2655029296875,33.084999084472656,25166.02734375,24.3145809173584,78.62984466552734,50.81639862060547,104.37654113769531,55.60942077636719,0.8091017007827759,886.4912719726562,1.340357780456543,20.108184814453125,186.5120086669922,18.034042358398438,105.28500366210938,67.88671112060547,350.4549865722656,5.090000152587891,10.263981819152832,11.372356414794922,0.1975986212491989,158.6198272705078
2016-01-03,31260.05859375,4562.46484375,1087.8822021484375,6179.46630859375,11944.7685546875,29996.8203125,977.9434204101562,21503.619140625,453.3813781738281,9.775940895080566,501.546875,2993.044921875,836.251953125,42123.6953125,12044.646484375,632.8697509765625,28132.9765625,8363.1201171875,8161.9677734375,4651.31005859375,1273.6187744140625,16707.76171875,630.4178466796875,11557.21875,15410.6376953125,17181.14453125,10211.1416015625,23946.544921875,2474.996826171875,4265.43603515625,23.732858657836914,194.16319274902344,33.794498443603516,1253.6326904296875,13.517749786376953,75.10188293457031,132.0399932861328,19.363452911376953,4.025399684906006,38.65618896484375,120.70500183105469,853.7914428710938,2471.324951171875,41.002952575683594,158.13551330566406,797.3046264648438,5929.318359375,3.9326536655426025,191.52499389648438,919.1800537109375,20.047500610351562,55.723026275634766,3017.314453125,8.141034126281738,3908.0341796875,132.0668487548828,38.60878372192383,480.60699462890625,33.404998779296875,25166.02734375,23.742918014526367,77.87174987792969,50.38148498535156,104.01876068115234,55.01089859008789,0.8039793372154236,908.3689575195312,1.2723040580749512,19.898590087890625,189.82728576660156,17.504610061645508,104.06999969482422,67.88671112060547,350.2900085449219,5.090000152587891,10.323010444641113,11.714383125305176,0.1778387576341629,158.22738647460938
2016-01-10,30997.3515625,4696.654296875,1165.587890625,5728.08544921875,11329.8818359375,28796.951171875,968.8883056640625,20397.146484375,422.7475280761719,9.775940895080566,499.6141357421875,2793.5087890625,848.40673828125,42123.6953125,11598.5498046875,600.9359130859375,25627.009765625,8363.1201171875,7763.51025390625,4525.25830078125,1359.9071044921875,16604.375,587.0404663085938,11107.7685546875,15410.6376953125,16629.455078125,9823.5439453125,22831.791015625,2474.996826171875,4235.1845703125,21.861467361450195,189.49041748046875,30.352500915527344,1155.972900390625,12.20854377746582,69.05175018310547,128.3300018310547,18.711711883544922,3.978374481201172,34.45816421508789,121.80999755859375,814.8126831054688,2389.69384765625,39.707767486572266,147.10714721679688,784.2355346679688,5576.86474609375,3.331188678741455,179.97999572753906,886.10693359375,18.479999542236328,55.723026275634766,3098.5869140625,7.245463848114014,3870.13134765625,120.61969757080078,36.271446228027344,477.6203918457031,31.59000015258789,25166.02734375,21.960235595703125,74.41484069824219,44.95649719238281,96.7336654663086,51.815860748291016,0.7227522134780884,871.4453125,1.109567642211914,19.10955238342285,189.26605224609375,16.130779266357422,108.36000061035156,67.88671112060547,328.80999755859375,5.090000152587891,9.89844799041748,12.757563591003418,0.1599607765674591,148.95025634765625
2016-01-17,30471.9921875,4562.46484375,1191.0972900390625,6132.841796875,11364.0390625,25647.28125,919.0856323242188,20818.142578125,403.1418151855469,9.237815856933594,523.7734375,2865.427734375,845.9755859375,42169.57421875,12079.734375,586.4205932617188,25611.25390625,8358.1591796875,7818.91015625,4537.86376953125,1332.68310546875,16620.302734375,607.283447265625,11942.455078125,15436.7587890625,17843.171875,10081.3671875,21648.228515625,2474.996826171875,4240.22607421875,21.899799346923828,191.86485290527344,28.509000778198242,1100.3033447265625,11.614179611206055,67.5315170288086,126.13999938964844,17.84678077697754,3.536332845687866,31.724225997924805,122.58000183105469,822.294677734375,2338.498779296875,39.20787048339844,151.53439331054688,817.5845947265625,5279.7744140625,3.336329460144043,174.75999450683594,922.2003784179688,17.709999084472656,55.723026275634766,2948.41357421875,6.916123390197754,3889.2548828125,120.78927612304688,35.25810241699219,463.6111145019531,30.729999542236328,25166.02734375,20.967679977416992,73.53545379638672,43.81401062011719,94.38813781738281,50.66284942626953,0.6612828969955444,872.0146484375,0.967542827129364,18.9924259185791,182.50491333007812,15.219365119934082,106.76000213623047,67.88671112060547,319.6199951171875,5.090000152587891,8.950003623962402,11.500617027282715,0.15807890892028809,145.71681213378906
2016-01-24,29736.44921875,4401.43701171875,1198.9464111328125,6024.24072265625,12514.1142578125,27947.041015625,950.7781372070312,20224.935546875,388.02911376953125,9.327502250671387,512.177001953125,3008.9228515625,833.8209228515625,42169.57421875,11631.78515625,571.9053955078125,26367.771484375,8180.48486328125,8126.4052734375,4531.56103515625,1276.570068359375,16516.703125,592.8242797851562,11985.2578125,15436.7587890625,18079.609375,10000.8203125,22405.16015625,2333.495361328125,4240.22607421875,22.867061614990234,189.77049255371094,29.819000244140625,1081.6878662109375,10.891308784484863,70.29417419433594,127.04000091552734,18.340160369873047,3.4328761100769043,30.670984268188477,122.38999938964844,842.085693359375,2369.9765625,39.662322998046875,157.13282775878906,836.3626708984375,5410.48291015625,3.300344467163086,176.60499572753906,919.7764282226562,18.15999984741211,55.723026275634766,3079.505615234375,7.014348030090332,3954.59130859375,119.72935485839844,36.99348449707031,475.2112121582031,30.7450008392334,25166.02734375,21.540307998657227,73.3459243774414,43.744869232177734,97.33993530273438,53.58502197265625,0.6939688920974731,878.3582763671875,0.8965303897857666,18.930784225463867,185.49392700195312,15.829211235046387,107.88500213623047,67.88671112060547,323.0799865722656,5.090000152587891,9.236042022705078,11.41511058807373,0.17031118273735046,147.8413848876953
2016-01-31,29946.58984375,4562.46484375,1212.68212890625,6177.560546875,12867.103515625,29946.82421875,955.3057861328125,20504.75,416.62066650390625,9.327502250671387,523.7734375,3049.281005859375,867.8545532226562,42169.57421875,12243.982421875,618.3544311523438,27581.34375,8759.7890625,8289.154296875,4563.0732421875,1350.2186279296875,17301.10546875,615.958984375,12434.7080078125,14961.7841796875,18379.09375,10403.5390625,23946.544921875,2383.1455078125,4240.22607421875,21.9471435546875,194.62831115722656,29.350000381469727,1202.780517578125,11.357158660888672,78.21955871582031,129.77000427246094,18.845714569091797,3.7620561122894287,31.806379318237305,123.23999786376953,872.3153686523438,2485.808349609375,41.73575973510742,170.3687744140625,849.2817993164062,6053.10546875,3.295203685760498,178.2100067138672,934.4719848632812,18.700000762939453,55.723026275634766,3269.697265625,6.8987884521484375,4066.4853515625,123.37550354003906,37.78202819824219,476.1487121582031,31.334999084472656,25166.02734375,21.301713943481445,79.1756820678711,45.70358657836914,111.52249908447266,54.57962417602539,0.7144585251808167,903.570556640625,1.026719570159912,18.795167922973633,183.82322692871094,17.370576858520508,109.4800033569336,67.88671112060547,325.635009765625,5.090000152587891,9.60488224029541,11.543370246887207,0.21924036741256714,150.4569549560547
2016-02-07,29851.830078125,4562.46484375,1242.116455078125,6215.8916015625,13379.5087890625,30546.765625,919.0856323242188,20650.255859375,428.874267578125,9.237815856933594,526.6725463867188,3049.281005859375,858.1305541992188,42169.57421875,12691.93359375,609.6566162109375,28069.927734375,8897.384765625,8367.87109375,4789.96630859375,1399.3172607421875,17537.892578125,615.9690551757812,13087.474609375,14724.2939453125,18505.1953125,10819.6806640625,24070.408203125,2383.1455078125,4033.5087890625,21.19858741760254,195.79248046875,25.10650062561035,1217.8001708984375,10.40135669708252,76.62212371826172,126.55999755859375,18.303611755371094,4.570898056030273,29.811359405517578,123.62000274658203,877.2027587890625,2454.222412109375,40.87797927856445,162.6367950439453,865.9562377929688,5715.173828125,3.3157663345336914,175.49000549316406,956.3550415039062,18.639999389648438,55.723026275634766,3126.661376953125,6.838799953460693,3951.562255859375,121.00128173828125,34.92411804199219,478.57855224609375,30.174999237060547,25166.02734375,20.404600143432617,76.21912384033203,44.359375,103.432373046875,50.319576263427734,0.6446959376335144,878.3582763671875,0.9586662650108337,17.89516830444336,179.4832763671875,17.759273529052734,113.375,67.88671112060547,321.20001220703125,5.090000152587891,9.612409591674805,11.611776351928711,0.27287429571151733,145.8522491455078
2016-02-14,29651.419921875,4696.654296875,1348.0791015625,6375.5986328125,13379.5087890625,29746.849609375,950.7781372070312,20773.37109375,422.7475280761719,8.96875286102295,517.0088500976562,3035.827880859375,867.8545532226562,42169.57421875,13065.2294921875,615.4908447265625,28117.212890625,8894.896484375,8516.296875,4840.3876953125,1501.70947265625,18070.693359375,613.0635986328125,12905.55859375,14724.2939453125,18678.58203125,11316.36328125,24139.21875,2348.3916015625,4083.927490234375,21.30681800842285,195.35726928710938,25.354000091552734,1169.00390625,9.598166465759277,85.46581268310547,128.07000732421875,18.461977005004883,5.163421630859375,28.076213836669922,124.1500015258789,873.8842163085938,2461.595947265625,40.61667251586914,165.6767120361328,866.782470703125,5725.1171875,3.3466107845306396,172.9949951171875,995.016845703125,18.06999969482422,55.723026275634766,3097.5400390625,6.898526668548584,3937.544189453125,119.81414794921875,35.07944869995117,489.44158935546875,28.299999237060547,25166.02734375,20.709999084472656,77.18946838378906,44.159664154052734,101.38499450683594,49.65945053100586,0.6276208758354187,908.4501953125,0.9231598377227783,18.280550003051758,179.47019958496094,17.672147750854492,121.0999984741211,67.88671112060547,316.5050048828125,5.090000152587891,9.055384635925293,11.286852836608887,0.27287429571151733,144.86195373535156
